64.28,9.13,5.85,6.09,,6.42,8.15,15.05,11.24,11.09
64.31,9.13,5.86,5.85,,6.16,7.94,15.03,11.8,11.09
63.22,9.16,5.83,6.3,,6.02,8,15.3,12.39,10.94
62.75,9.31,5.67,6.09,,5.93,8.09,15.31,13.01,10.93
62.46,8.68,5.81,6.3,,6.13,8.12,15.1,13.66,11.24
64.36,8.34,5.82,6.55,,6.44,7.76,15.16,14.34,11.12
65.61,8.53,5.84,6.45,,6.17,7.73,15.4,15.06,11.21
64.99,8.64,5.9,6.32,,5.95,7.89,15.59,15.47,11.11
63.89,8.29,5.83,6.31,,5.77,8.3,15.53,14.7,11.12
63.78,8.33,5.97,6.38,,5.78,8.75,15.42,14.87,11.18
63.94,8.2,6.02,6.57,,5.71,8.61,15.23,15.5,11.07
63.18,7.95,5.99,6.69,,5.6,8.54,15.24,15.38,11.21
60.17,7.95,5.93,6.51,,5.6,8.28,14.66,16.15,11.69
58.99,7.98,6,6.71,,5.71,8.13,14.66,16.96,11.47
59.51,7.52,6.15,6.83,,5.9,8.64,14.76,17.4,11.55
63.14,7.4,6.12,6.85,,5.83,8.78,14.69,18.27,11.79
57.79,7.29,6.22,7.03,,5.53,8.99,14.86,17.36,11.81
55.04,7.49,6.18,6.93,,5.64,9.14,15.18,17.06,11.85
53.69,7.48,6.22,7,,5.85,8.8,15.17,17.41,11.83
54.59,7.34,6.14,7.09,,6.03,8.71,15.19,17.59,11.71
57,7.43,6.15,7.02,,5.99,8.56,14.49,17.93,11.62
57.67,7.51,6.23,6.96,,5.99,8.79,14.57,17.96,11.48
55.89,7.7,6.19,6.98,,5.85,8.87,14.59,18.27,11.73
53.98,7.75,6.01,7.11,,5.81,8.81,13.84,18.18,11.85
50.77,7.88,5.97,7.25,,6.04,8.55,14.1,17.88,12
52.66,8.04,6.06,7.29,,6.04,8.84,14.05,17.78,11.85
51.61,8.38,6.15,7.41,,6.04,8.92,14.25,18.02,12.13
52.84,8.28,6.13,7.62,,6.05,8.95,14.24,18.26,12.51
54.34,8.25,6.2,7.48,,5.93,9.04,14.15,18.55,12.43
53.3,7.95,5.93,7.48,,5.93,8.94,13.89,18.53,12.37
54.97,7.94,5.92,7.54,,5.89,9.17,14.22,18.86,12.1
54.98,7.85,6.07,7.46,,5.98,9.14,14.29,19.4,11.96
55.72,8.15,6.09,7.33,,6.03,9.16,14.2,19.79,12.29
57,8.09,5.91,7.24,,6.13,9.05,14.39,20.78,12.28
58.59,8.11,5.94,7.32,,6.03,9.09,14.45,20.22,12.22
57.61,8.17,5.95,7.48,,6.1,9.2,14.91,20.62,12.28
59.17,8.35,5.79,7.61,,6.1,9.45,14.96,19.91,12.16
59.4,8.42,5.74,7.56,,6.1,9.59,14.99,20,11.89
59,8.24,5.71,6.95,,6.13,9.46,14.61,19.42,12.35
59.85,8.12,5.5,6.8,,6.12,9.63,14.62,19.44,12.3
60.71,8.16,5.38,6.86,,6.21,9.42,14.66,19.98,12.29
62.63,8.35,5.42,6.98,,6.15,9.44,15.25,20.03,12.34
61.93,8.36,5.56,6.79,,6.18,9.6,15.25,20.41,12.35
61.33,8.1,5.58,6.94,,6.15,9.64,15.36,20.1,12.36
60.26,7.89,5.53,6.87,,6.16,9.13,15.81,20.32,12.4
63.01,8.65,5.65,6.68,,6.24,9.01,15.39,20.52,12.39
63.02,8.42,5.63,6.59,,6.26,9.09,15.42,20.37,12.52
62.71,8.93,5.77,6.55,,6.34,9.24,15.46,20.3,12.77
65.18,9.06,5.77,6.12,,6.35,9.23,15.11,19.95,12.77
66.83,8.94,6.03,5.86,,6.32,9.55,15.28,20.02,12.65
67.6,8.67,5.89,5.89,,6.27,9.04,15.12,20.18,12.77
67.94,8.82,6.03,6.01,,6.3,8.8,14.59,20.14,12.65
67.15,8.8,5.96,6,,6.45,8.93,14.22,20.5,12.27
66.93,9.2,6.12,5.97,,6.62,8.99,13.93,21.33,12.55
67.34,9.19,6.08,6.01,,6.53,8.87,13.96,22.1,12.65
66.67,9.2,6.13,6.05,,6.5,8.74,14.03,22.21,12.9
64.7,8.66,6.48,6.17,,6.62,8.72,14.22,22.41,12.76
65.66,8.68,6.35,6.22,,6.7,8.55,14.18,22.15,12.65
69.33,8.56,6.21,6.19,,6.83,8.36,14.1,22.56,12.52
70.41,8.29,6.34,6.37,,6.79,8.25,13.95,22.21,12.34
71.19,8.28,6.29,6.48,,6.42,7.83,14.37,22.14,12.18
68.47,8.49,6.35,6.43,,6.47,7.63,14.17,22.08,12.28
69.35,8.26,6.42,6.44,,6.7,7.99,13.48,22.62,12.18
71.02,8.34,6.43,6.41,,6.71,7.88,13.57,22.48,12.2
69.27,8.36,6.14,6.29,,6.42,7.72,13.57,22.11,12.4
68,8.17,6.15,6.31,,6.44,7.86,13.6,21.06,12.43
67.55,8.24,6.11,6.36,,6.42,7.83,13.28,20.01,12.33
68.27,8.16,6.08,6.31,,6.23,7.99,13.51,20.75,12.26
66.17,8.02,6.06,6.35,,6.3,8.05,13.59,20.7,12.31
68.07,7.98,5.9,6.49,,6.25,7.96,13.57,20.52,12.49
65.42,8.12,6.08,6.53,,5.91,7.94,13.31,20.59,12.36
64.13,8.51,6,6.64,,5.82,8.31,13.65,21.62,12.52
62.99,8.51,5.99,6.84,,5.98,8.4,13.81,21.22,12.37
61.37,8.48,6.07,6.59,,6.01,8.63,13.91,21.02,12.82
65.04,8.33,5.97,6.64,,6,8.65,13.75,20.16,12.6
66.6,8.4,5.91,6.8,,6.55,8.79,14.26,20.31,12.54
69.66,8.22,5.84,7.34,,6.43,8.86,13.76,20.29,12.49
69.58,8,6,7.16,,6.42,8.87,13.52,20.25,12.42
70.26,7.45,6.08,7.2,,6.48,9.08,13.72,19.53,12.24
70.02,7.49,6.1,7.16,,6.45,9.35,13.65,19.76,12.28
70.68,7.38,6.03,7,,6.27,9.27,13.77,20.28,12.31
71.05,7.21,6.08,6.94,,6.41,9.17,14.04,20.55,12.35
71.09,7.34,5.83,7.05,,6.41,9.09,14.24,20.4,12.41
69.42,7.43,5.79,7.02,,6.5,8.66,14.28,20.79,12.43
70.67,7.31,5.82,6.92,,6.5,8.69,14.37,20.95,12.61
69.98,6.67,5.72,6.72,,6.64,8.51,14.07,21.59,12.62
69.45,6.73,5.7,6.75,,6.89,8.56,14.18,21.36,12.62
69.22,6.68,5.79,7.04,,6.71,8.73,14.09,21.28,12.81
70.77,6.8,5.72,7.1,,6.59,8.51,14.1,21.14,13.18
73.13,6.74,5.8,7.24,,6.66,8.69,14.08,21.02,12.94
73.93,6.66,5.77,7.24,,6.76,8.36,14.19,20.65,12.82
75.48,6.74,5.85,7.08,,6.68,8.36,14.01,19.97,13.03
78.99,6.63,5.87,7.4,,6.68,8.69,13.9,19.6,13.28
79.3,6.64,5.83,7.28,,6.64,8.79,13.74,18.62,13.18
77.99,6.57,5.84,7.39,,6.43,8.93,13.88,17.82,13.22
76.71,6.18,5.68,6.99,,6.47,8.88,13.9,18.4,13.16
76.83,6.02,5.58,7,,6.36,9.77,15.07,18.03,13.14
77.52,6.08,5.59,6.99,,6.33,10.75,15.1,18.22,13.3
74.11,6.02,5.58,7.02,,6.33,10.49,14.95,18.59,13.14
74.07,6.14,5.48,7.09,,6.36,10.21,15.29,18.63,13.28
73.31,6.4,5.58,7.34,,6.21,9.98,15.06,18.65,13.3
73.72,6.48,5.59,7.21,,6.24,9.75,14.68,18.9,13.37
75.96,6.44,5.58,7.12,,6.32,9.5,14.8,18.79,13.5
75.98,6.5,5.47,6.99,,6.28,9.6,14.46,18.75,13.79
78.28,6.68,5.6,6.88,,6.21,9.32,15.29,18.84,13.86
75.59,6.25,5.46,6.54,,6.08,9.47,15.23,18.91,13.8
73.88,6.33,5.51,6.37,,6.18,9.84,15.05,19.09,13.8
74.21,6.25,5.56,6.36,,6.26,9.69,14.55,19.1,13.76
74.23,6.18,5.63,6.46,,6.27,9.95,15.19,18.6,13.89
73.69,6.54,5.58,6.56,,6.31,9.64,15.29,18.59,13.36
75.23,6.42,5.45,6.38,,6.32,9.38,15.17,18.57,13.17
76.1,6.51,5.55,6.35,,6.1,9.42,15.49,18.57,13.26
74,6.35,5.65,6.47,,6.09,9.15,15.1,17.84,13.22
74.09,6.39,5.68,6.33,,6.03,9.16,15.2,16.95,13.11
75.09,6.17,5.61,5.7,,6.02,9.21,14.97,17.17,13.22
74.76,5.99,5.64,5.75,,6.02,8.93,15.35,17.43,13.51
75.11,6.05,5.67,5.64,,6.12,9.04,15.31,17.55,14.34
74.56,6,5.55,5.58,,6.08,8.97,14.86,17.36,15.74
36.6,5.9,5.49,5.38,,6.16,9.07,14.79,17.14,15.36
37.76,5.97,5.48,5.39,,6.15,9.25,14.64,17.1,15.04
38.52,6.01,5.45,5.48,,6.17,9.2,14.72,17.46,14.45
38.16,5.94,5.44,5.55,,6.21,8.3,14.85,17.9,14.49
38.29,5.95,5.51,5.59,,6.22,7.95,14.63,17.55,13.69
37.3,6.03,5.42,5.61,,6.18,7.83,14.69,17.64,13.22
37.3,6.34,5.5,5.6,,6.08,8.04,14.85,18.16,11.9
36.5,6.39,5.56,5.73,,5.97,7.65,14.71,18.09,11.66
36.22,6.5,5.61,5.66,,6.05,7.65,14.61,18.16,11.88
35.67,6.51,5.54,5.51,,5.93,7.88,14.84,18.79,11.67
36.2,6.36,5.59,5.37,,5.92,7.9,14.89,18.69,11.7
36.22,6.46,5.51,5.14,,5.97,7.91,14.58,18.66,12.3
37.69,6.25,5.55,5.19,,6.02,7.55,14.21,18.64,12.44
40.39,6.16,5.61,5.52,,6.03,7.62,13.86,18.58,12.62
40.69,6.18,5.53,5.62,,5.98,7.54,14.01,18.75,12.67
40,6.21,5.53,5.7,,5.88,7.69,13.93,18.67,13.08
39.34,6.38,5.53,5.83,,5.99,7.54,14.05,18.77,12.98
41.33,6.24,5.52,5.7,,5.76,7.42,14.12,18.47,12.7
40.66,5.94,5.58,5.71,,5.75,7.43,14.24,18.74,12.85
39.7,5.77,5.51,5.8,,5.83,7.37,14.25,18.67,13.1
40.37,5.83,5.53,5.91,,5.87,7.31,14.4,18.66,12.97
40.37,5.95,5.42,6.06,,5.86,7.32,14.35,18.53,13.07
40.31,5.94,5.29,6.12,,5.68,7.38,14.34,18.37,13.49
39.48,6.07,5.35,5.85,,5.69,7.23,14.29,17.87,13.66
38.1,6.14,5.33,5.73,,5.67,7.46,14.39,17.77,13.8
36.96,6.05,5.3,5.73,,5.76,7.35,14.58,18.31,13.68
37.02,6.13,5.24,5.84,,5.77,7.47,14.51,18.14,13.55
36.91,5.9,5.28,5.85,,5.73,7.62,14.86,18.59,13.7
36.97,5.9,5.12,5.91,,5.77,7.68,15.38,18.87,13.73
37.18,5.95,5.06,5.98,,5.75,7.78,15.38,18.71,13.61
37.08,6.03,5.1,5.9,,5.67,7.76,15.33,18.35,14.31
35.48,6.13,5.32,5.96,,5.89,7.69,15.16,18.24,14.46
34.4,6.12,5.33,5.79,,5.91,7.35,15.14,18.15,14.2
35.01,6.11,5.28,5.94,,6.14,7.43,15.22,17.78,14.14
34.53,6.16,5.31,5.77,,6.75,7.32,15.44,17.51,14.2
34.85,5.95,5.21,5.78,,7.43,7.3,15.05,17.1,13.81
35.17,5.81,5.29,5.56,,8,7.33,15.23,16.96,13.99
36.95,5.8,5.12,5.58,,7.66,7.3,15.61,17.14,13.84
38.01,5.83,5.1,5.66,,7.59,7.37,15.7,16.38,13.6
38.19,5.8,5.16,5.9,,7.52,7.27,15.65,16.57,13.68
37.87,5.92,5.02,6.12,,7.48,7.31,16.71,16.69,13.82
39.23,5.9,4.98,6.09,,7.53,7.1,17.27,16.68,13.82
39.09,5.92,4.96,6.15,,7.4,6.64,17.26,17.09,13.82
39.12,5.82,4.87,6.1,,7.18,6.63,17.89,17.42,13.81
39.55,5.82,4.78,6.33,,7.25,6.32,17.75,17.3,13.66
40.06,5.61,4.95,6.22,,7.25,6.23,17.98,17.33,13.39
38.69,5.53,4.99,6.1,,7.26,6.22,17.68,17.01,13.64
37.31,5.57,4.96,6.17,,7.17,6.29,17.62,16.49,13.62
38.02,5.48,5.07,5.86,,7.12,6.06,17.36,15.67,13.62
39.79,5.5,5.08,5.82,,7.14,6.03,17.31,15.17,13.57
39.06,5.32,5,5.76,,7.3,6.15,17.72,14.41,13.82
38.55,5.23,5.05,5.88,,6.92,6.77,17.68,14.38,14.44
38.99,5.28,5,5.8,,6.68,7.22,17.31,14.77,14.54
37.93,5.24,5,5.92,,6.7,7.45,18.27,15,14.88
37.68,5.29,4.99,6.01,,6.73,7.42,18.66,15.11,14.78
37.75,5.24,5.07,5.95,,6.68,7.1,18.69,14.93,14.54
35.74,5.25,5.04,6.16,,6.67,7.14,18.33,14.82,13.37
36.1,5.19,5.07,6.18,,6.65,6.78,18.41,14.13,13.72
37.93,4.88,5.08,6.24,,6.52,6.75,18.55,13.43,13.7
36.84,4.74,5.05,6.19,,6.59,6.83,18.33,13.51,13.63
36.9,4.63,5.03,6.04,,6.62,6.39,18.01,13.31,14.09
37.07,4.72,4.91,6.05,,6.68,6.42,18.01,13.3,13.85
38.28,4.5,4.85,6.18,,6.58,6.64,18.16,13.2,14.48
38.18,4.59,4.85,6.25,,6.69,6.45,17.89,12.54,14.69
38.01,4.81,4.92,6.42,,6.76,6.34,17.97,12.32,14.56
38.45,4.75,5.01,6.45,,6.71,6.56,18.27,12.76,14.08
38.34,4.87,5.05,6.37,,6.64,6.75,18.5,12.89,14.31
38.34,4.98,5.05,6.38,,6.62,6.66,18.36,13.53,13.81
37.31,4.99,5.02,6.43,,6.55,6.88,18.6,13.61,14.19
37.09,4.95,4.99,6.4,,6.59,6.91,18.65,13.66,14.34
36.5,4.83,4.86,6.21,,6.4,6.72,18.45,13.18,14.99
35.72,5.03,4.85,6.1,,6.49,6.65,18.1,13.43,14.8
35.72,5.09,4.91,6.22,,6.44,6.48,18.31,13.3,14.04
36.68,5.07,4.9,6.33,,6.42,6.46,18.33,13.61,13.81
37.07,5.13,4.9,6.34,,6.66,6.48,19.01,13.54,13.61
36.6,5.11,4.8,6.23,,6.75,6.67,18.42,13.45,13.69
36.78,5.11,4.73,6.21,,6.74,6.74,18.44,13.28,13.87
38.05,5.11,4.73,6.19,,6.64,6.72,18.51,13.08,13.88
38.25,5.22,4.71,5.88,,6.46,6.57,19.8,12.71,14.28
39.71,5.36,4.79,5.83,,6.43,6.6,19.17,12.9,14.5
39.89,5.44,4.74,5.89,,6.2,6.55,19.34,13.17,14.58
40.28,5.46,4.76,5.77,,6.26,6.27,19.92,13.27,14.19
39.93,5.46,4.74,5.6,,6.21,6.22,19.61,13.05,14.85
40.99,5.35,4.6,5.51,,6.22,6.24,19.52,13.12,14.5
43.22,5.37,4.53,5.26,,6.35,6.32,20.15,13.3,14.44
43,5.61,4.5,5.23,,6.37,6.47,21.54,13.72,14.25
44.8,5.53,4.55,5.22,,6.19,6.47,23.69,13.74,13.63
44.55,5.54,4.49,5.2,,6.31,6.55,24.12,13.82,13.47
45.11,5.26,4.54,5.23,,6.29,6.41,24.58,14.51,13.24
43.48,5.53,4.7,5.26,,6.37,6.38,23.95,14.01,13.6
43.94,5.66,4.68,5.18,,6.4,6.18,24.12,13.66,13
43.45,5.71,4.81,5.03,,6.5,6.25,26.52,13.81,13.02
42.7,5.67,4.88,4.88,,6.61,6.25,25.15,13.7,13.23
44.29,5.67,4.8,4.79,,6.58,6.1,26.99,13.81,12.95
44.81,5.71,4.83,4.79,,6.53,6.17,28,13.7,12.32
45.42,5.95,4.78,4.79,,6.62,6.03,29.94,13.79,12.51
45.4,5.96,5.26,4.84,,6.71,6.01,28.95,13.95,12.37
45.25,6.09,5.25,5,,6.68,6.12,26.67,13.81,12.24
44.1,5.82,5.24,5.06,,6.66,6.03,26.17,13.95,12.18
43.85,5.81,5.19,5.13,,6.83,6.13,26.41,14.01,12.34
42.98,5.77,5.18,5.2,,6.76,6.07,26.92,14,12.35
42.47,5.56,5.17,5.23,,6.73,6.08,28.15,14.33,12.39
41.62,5.6,5.15,5.36,,6.95,6.06,27.28,14.11,12.43
40.77,5.65,5.3,5.22,,6.95,5.8,27.51,14.13,12.6
41.08,5.7,5.28,5.38,,6.94,5.63,27.04,14.26,13.24
42.04,5.86,5.19,5.43,,6.91,5.7,27.57,14.58,13.15
40.99,6.2,5.28,5.5,,6.97,5.8,27.09,14.17,13.12
37.67,6.41,5.43,5.45,,6.75,5.62,26.44,14.34,13.03
35.66,6.51,5.41,5.43,,6.79,5.75,27.42,14.45,13.05
36.7,7.16,5.43,5.45,,6.9,6.33,27.48,14.24,12.85
36.47,7.22,5.36,5.61,,6.82,6.3,26.34,14.23,12.8
36.76,7.18,5.34,5.68,,6.79,6.5,26.45,13.96,12.85
37.87,7.05,5.34,5.63,,6.74,6.57,27.27,14.2,13.25
36.85,7.07,5.2,5.44,,6.63,6.43,26.34,14.05,13.23
36.72,7,5.37,5.49,,6.66,6.46,26.85,13.82,13.91
37.06,7.11,5.46,5.56,,6.49,6.29,27.39,13.72,13.85
37.36,7.27,5.37,5.62,,6.24,6.73,27.21,13.79,14.03
36.3,7.19,5.35,5.98,,6.39,6.73,26.89,13.66,13.88
32.67,7.38,5.44,5.94,,6.49,6.75,27.64,13.84,13.73
34.03,7.25,5.45,5.93,,6.47,6.89,28.9,13.81,13.63
33.97,7.11,5.55,5.97,,6.45,6.74,29.98,13.95,13.82
33.17,6.81,5.67,5.84,,6.38,6.79,30.06,13.52,13.28
33.51,6.52,5.62,6.07,,6.26,6.81,31.06,13.63,13.43
34.62,6.4,5.65,6.33,,6.19,6.99,29.53,13.64,13.47
35.35,6.42,6.11,6.33,,6,6.86,28.38,13.62,13.49
35.51,6.15,6.1,6.24,,6.07,6.85,29.52,13.55,13.83
34.61,6.04,6.32,6.36,,6,6.74,28.42,13.51,13.31
35.84,6.06,6.34,6.41,,5.93,6.74,30.82,13.45,13.18
37.1,6.12,6.85,6.28,,5.9,6.8,30.36,13.78,13.01
37.93,6.01,6.85,6.31,,6.03,6.51,33.4,13.87,12.71
38.87,5.83,7.09,6.17,,6.06,6.68,30.56,14,12.66
38.08,6.03,7.08,6.25,,6.05,6.88,31.42,13.94,12.76
37.7,6.06,6.78,6.33,,6.08,6.9,30.02,13.87,12.42
36.25,6.03,6.73,6.48,,6.15,6.78,30.54,13.69,12.6
36.97,5.94,6.71,6.49,,6.01,6.86,30.73,13.62,12.42
37.42,5.79,6.52,6.37,,6.11,7.09,33.51,12.94,12.54
38.92,5.88,6.54,6.36,,6.24,6.85,32.49,12.68,12.66
40.4,5.56,6.19,6.17,,6.34,6.8,31.43,12.77,12.64
41.66,5.58,6.09,5.98,,6.3,6.7,31.26,12.79,12.15
40.05,5.61,6.17,6,,6.33,6.61,29.78,12.54,12.14
38.99,5.53,6.07,5.96,,6.36,6.87,29.28,12.6,12.09
40.39,5.37,6.21,6.16,,6.38,6.88,28.5,12.45,11.99
42.51,5.34,6.41,6.44,,6.25,6.67,29.31,12.5,12.09
42.4,5.41,6.32,6.45,,6.12,6.72,30.75,12.6,12.15
41.92,5.42,5.85,6.79,,6.21,6.88,30.65,12.68,12.2
42.28,5.36,6.11,6.91,,6.4,6.94,29.26,12.68,11.97
42.27,5.32,6.19,6.88,,6.83,7.19,29.38,12.15,12.13
41.12,5.35,6.09,6.96,,6.75,7.11,29.57,11.74,12.08
41.32,5.54,6.18,6.72,,6.84,7.15,29.1,11.88,12.02
41.59,5.83,6.09,6.72,,6.65,7.09,29.34,11.88,12.02
40.11,5.75,5.93,6.75,,6.52,7,29.27,12.13,12.26
40.36,5.79,5.88,6.86,,6.53,6.8,29.16,12.21,12.4
40.88,5.88,5.89,6.84,,6.63,6.86,27.29,12.19,12.38
39.69,5.64,6,6.96,,6.61,6.64,27.09,12.22,12.24
37.55,5.75,5.96,7.03,,6.62,6.59,27.35,12.54,12.24
34.75,5.57,6.08,6.79,,6.62,6.64,28.1,12.53,12.21
34.34,5.55,6.3,6.71,,6.61,6.4,27.87,12.39,12.31
35.05,5.44,6.28,6.72,,6.62,6.43,25.08,12.43,12.68
34.35,5.53,6.45,6.82,,6.59,6.56,26.02,12.27,13
34.14,5.61,6.43,6.63,,6.67,6.52,28.62,12.35,13.01
33.46,5.6,6.27,6.56,,6.71,6.13,31.33,12.97,13.08
34.92,5.62,6.27,6.39,,6.64,6.21,30.79,12.66,13.19
34.51,5.46,5.8,5.95,,6.59,6.27,31.1,12.61,13.42
34.95,5.5,5.71,5.97,,6.53,6.24,30.82,12.61,13.49
35.21,5.51,5.74,6.22,,6.59,6.21,29.91,12.64,13.51
34.15,5.46,5.77,6.15,,6.57,6.19,29.86,12.85,13.4
34.06,5.44,5.74,6.07,,6.61,6.24,29.58,12.8,13.41
34.7,5.48,5.64,6.08,,6.6,6.17,30.14,12.85,13.15
35.8,5.54,5.7,6.14,,6.86,6.37,30.71,12.72,13.12
39.05,5.77,5.64,6.08,,6.91,6.44,29.7,12.71,13.35
38.07,5.79,5.64,6.04,,6.93,6.21,29.21,12.49,13.5
37.29,5.75,5.57,6.1,,6.95,6.15,28.12,12.29,13.63
37.03,5.63,5.51,6.2,,6.95,6.33,29.01,12.11,13.56
36.72,5.71,5.51,6.21,,6.77,6.31,28.75,12.13,14.02
36.61,6.28,5.47,6.44,,6.77,6.27,28.99,12.11,13.9
37.4,6.91,5.5,6.64,,6.89,6.26,30.61,11.72,13.88
37.8,6.7,5.74,6.41,,6.77,6.15,30.82,11.89,13.89
38.93,6.6,5.69,6.33,,6.81,6.15,30.91,11.84,13.85
40.92,6.29,5.47,6.28,,6.85,5.92,32.8,11.88,13.61
40.67,6.02,5.6,6.26,,6.93,5.88,31.96,12.1,13.67
39.4,5.84,5.52,6.31,,6.92,5.87,32.93,11.87,14.23
40.29,5.93,5.39,6.21,,6.99,5.88,32.55,11.65,14.21
41.33,5.93,5.69,6.2,,6.96,5.89,32.45,11.64,14.81
39.55,6.26,5.78,6.19,,7.66,5.78,31.92,11.59,16.29
38.93,6.11,5.82,6.27,,7.41,5.85,33.44,11.6,17.29
36.57,5.82,5.81,6.89,,7.54,5.82,32.48,11.2,18.21
35.07,5.68,5.89,6.47,,7.4,5.8,31.84,11.12,17.22
36.02,5.11,5.83,6.36,,7.4,5.73,31.93,10.56,17.4
34.92,4.93,5.87,6.38,,7.59,5.63,31.45,10.03,17.95
35,5.02,5.84,6.1,,7.54,5.73,31.2,9.53,17.99
34.79,4.81,5.71,6.05,,7.28,5.7,31.89,9.55,18.33
34.8,4.81,5.75,6.18,,7.41,5.7,31.63,9.11,18.56
32.21,4.84,5.9,6.18,,7.73,5.82,32.55,9.04,18.83
30.79,4.94,6.04,6.17,,7.52,5.84,33.2,9.18,17.84
30.01,4.89,6.12,6.19,,7.48,5.62,34.35,8.79,18.25
28.16,4.98,6.13,6.09,,7.55,5.67,34.24,8.91,17.12
28.85,5,6.38,6.11,,7.66,5.31,35.06,9.01,17.68
28.7,4.71,6.21,6.09,,7.89,5.17,35.17,9.09,17.87
28.71,4.78,6.32,6.08,,7.69,5.14,34.05,9.24,18.43
29.65,4.95,6.2,6.15,,7.34,5.19,33.7,9.26,18.42
31.71,5.13,6.31,6.16,,7.37,5.25,33.82,9.51,18.43
31.6,5.04,6.26,6.14,,7.39,5.28,34.11,9.49,18.91
32.02,5.09,6.17,6.06,,6.9,5.26,34.78,9.35,19.99
31.48,5.17,6.11,5.96,,6.83,5.17,34.09,9.52,19.77
30.9,5.13,6.27,5.91,,6.63,5.26,35.61,9.49,19.74
31.51,5.02,6.16,5.85,,6.68,5.23,35.01,9.44,19.86
30.87,4.87,6.19,5.88,,6.68,5.16,35.01,9.54,20.49
30.69,4.9,6.01,5.81,,6.67,5.19,36.04,9.6,20.46
28.24,5.04,5.83,5.91,,6.46,5.3,37.24,9.45,18.79
27.82,5,5.6,6,,6.61,5.34,38.86,9.66,18.87
27.64,5.05,5.68,5.95,,6.61,5.38,38.56,9.72,19.36
26.96,4.98,5.62,5.96,,6.65,5.38,38.19,9.79,19.42
26.79,4.99,5.64,5.84,,6.71,5.43,37.48,9.55,19.15
25.39,5.04,5.5,5.83,,6.78,5.31,36.17,9.54,18.5
25.62,4.91,5.27,5.77,,6.8,5.32,36.83,9.61,18.3
26.67,5.02,5.29,5.54,,6.79,5.27,36.88,9.59,17.8
27.89,5.09,4.85,5.37,,6.86,5.39,34.44,9.48,18.2
27.33,5.1,4.92,5.17,,6.95,5.39,35.44,9.49,17.14
27.61,5.19,4.87,5.15,,7,5.42,36.53,9.48,17.72
27.34,5.13,4.8,5.19,,6.94,5.39,35.85,9.01,17.57
27.82,5.08,4.93,5.15,,6.89,5.37,35.88,8.73,17.56
26.62,5.24,4.95,5.11,,6.91,5.21,36.02,8.97,17.67
26.55,5.3,4.94,4.96,,6.91,5.2,37.97,9.09,18.04
26.75,5.34,4.85,4.9,,6.89,5.17,37.39,9.07,18
27.3,5.26,4.87,4.52,,6.88,5.04,36.54,9.07,17.96
28.12,5.21,4.92,4.47,,6.84,4.82,35.93,8.96,18.03
28.1,5.23,4.68,4.55,,6.85,4.83,34.71,8.9,17.88
29.26,5.24,4.72,4.45,,6.83,4.78,35.05,8.85,17.6
29.52,5.36,4.93,4.5,,6.69,4.76,35.25,8.83,17.64
29.77,5.3,5.19,4.74,,6.73,4.67,35.79,8.84,17.78
29.28,5.3,4.99,4.81,,6.78,4.51,37.25,8.91,17.78
29.67,5.16,5.1,4.73,,6.81,4.45,37.4,8.9,17.55
29.61,5.25,5.17,4.89,,6.41,4.07,38.77,8.94,17.66
28.62,5.28,5.05,4.84,,6.48,3.95,38.8,8.76,17.17
28.4,5.2,4.99,5.06,,6.58,3.94,37.06,8.53,17.3
27.9,5.2,4.82,5.11,,6.62,3.86,36.56,8.59,17.64
27.21,5.29,4.84,5.29,,6.61,3.88,38.06,8.63,17.63
27.98,5.38,5,5.19,,6.64,3.94,38.06,8.59,17.74
27.59,5.41,4.95,5.07,,6.77,3.92,38.04,8.58,17.73
27.01,5.4,4.91,5.05,,6.76,3.82,41.84,8.8,18.15
27.41,5.32,4.85,5.08,,6.84,3.99,42.47,9.13,18.13
27.55,5.85,4.71,5.03,,6.86,3.96,43.85,9.11,18.21
26.65,5.8,4.77,5.09,,7.02,3.79,46.88,9.04,19.99
26.76,5.82,4.76,5.27,,6.91,3.81,42.19,9.09,20.01
27.93,5.72,5.1,5.3,,6.81,3.97,42.61,9.08,19.68
27.49,5.65,5.12,5.27,,6.78,4.12,45.5,8.92,18.5
28.18,5.74,5.15,5.16,,6.87,3.99,47.11,9.05,17.62
27.58,5.68,5.64,5.19,,6.89,4.03,49.38,9.13,17.35
28.39,5.49,5.61,5.14,,6.93,4.05,48.69,9.25,17.58
27.97,5.57,5.5,5.23,,6.83,4.03,47.98,9.19,17.71
25.27,5.63,5.36,5.21,,6.8,3.95,48.36,8.84,17.78
24.5,5.5,5.47,5.23,,6.92,3.8,46.27,8.77,17.53
23.54,5.46,5.46,5.12,,6.99,3.77,46.01,8.84,17.61
24.26,5.31,5.42,5,,7.06,3.9,45.84,8.82,17.5
23.67,5.31,5.29,5.03,,6.91,3.83,46.75,8.84,17.51
23.83,5.38,5.26,5,,6.87,3.81,45.81,9,17.32
23.99,5.48,5.32,5.07,,6.61,3.77,44.66,8.99,16.82
23.14,5.48,5.28,5.09,,6.58,3.68,47.09,8.98,17.18
22.78,5.49,5.32,5.09,,6.52,3.73,44.71,9.03,17.29
23.34,5.51,5.28,5.09,,6.41,3.78,43.39,9.02,17.15
24.4,5.47,5.36,5.06,,6.45,3.89,46.48,8.77,17.26
23.63,5.59,5.5,5.01,,6.42,3.88,47.78,8.77,16.94
