日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2021-03-08,5.5,5.44,5.52,5.38,18158,9924855.0,2.57,-0.18,-0.01,0.25
2021-03-09,5.46,5.44,5.57,5.28,22148,12027403.0,5.33,0.0,0.0,0.31
2021-03-10,5.42,5.37,5.46,5.36,11988,6467272.0,1.84,-1.29,-0.07,0.17
2021-03-11,5.36,5.39,5.42,5.36,8757,4722485.0,1.12,0.37,0.02,0.12
2021-03-12,5.41,5.54,5.59,5.38,29741,16384763.0,3.9,2.78,0.15,0.42
2021-03-15,5.56,5.53,5.62,5.5,26064,14456540.0,2.17,-0.18,-0.01,0.36
2021-03-16,5.52,5.62,5.62,5.51,21551,12032925.0,1.99,1.63,0.09,0.3
2021-03-17,5.62,5.54,5.63,5.51,22541,12489778.0,2.14,-1.42,-0.08,0.32
2021-03-18,5.52,5.5,5.54,5.47,13165,7249468.0,1.26,-0.72,-0.04,0.18
2021-03-19,5.48,5.55,5.55,5.45,14152,7807636.0,1.82,0.91,0.05,0.2
2021-03-22,5.53,5.55,5.58,5.52,12170,6749884.0,1.08,0.0,0.0,0.17
2021-03-23,5.56,5.64,5.65,5.51,21843,12196819.0,2.52,1.62,0.09,0.31
2021-03-24,5.6,5.64,5.69,5.58,21957,12378821.0,1.95,0.0,0.0,0.31
2021-03-25,5.61,5.53,5.65,5.5,21115,11734530.0,2.66,-1.95,-0.11,0.3
2021-03-26,5.53,5.53,5.57,5.51,11283,6245987.0,1.08,0.0,0.0,0.16
2021-03-29,5.52,5.6,5.62,5.51,17168,9570207.0,1.99,1.27,0.07,0.24
2021-03-30,5.63,5.55,5.65,5.51,20616,11505558.0,2.5,-0.89,-0.05,0.29
2021-03-31,5.57,5.55,5.59,5.52,16865,9347056.0,1.26,0.0,0.0,0.24
2021-04-01,5.53,5.53,5.54,5.46,15141,8334024.0,1.44,-0.36,-0.02,0.21
2021-04-02,5.53,5.5,5.55,5.48,18530,10190437.0,1.27,-0.54,-0.03,0.26
2021-04-06,5.5,5.5,5.55,5.48,13377,7360694.0,1.27,0.0,0.0,0.19
2021-04-07,5.53,5.53,5.53,5.47,12767,7020540.0,1.09,0.55,0.03,0.18
2021-04-08,5.53,5.46,5.53,5.45,16512,9061373.0,1.45,-1.27,-0.07,0.23
2021-04-09,5.46,5.49,5.51,5.45,12988,7121983.0,1.1,0.55,0.03,0.18
2021-04-12,5.49,6.04,6.04,5.45,83367,48726417.0,10.75,10.02,0.55,1.17
2021-04-13,5.94,6.64,6.64,5.86,322258,205671605.0,12.91,9.93,0.6,4.51
2021-04-14,6.88,7.3,7.3,6.88,197141,141058524.0,6.33,9.94,0.66,2.76
2021-04-15,8.03,8.03,8.03,7.91,188352,151194926.0,1.64,10.0,0.73,2.63
2021-04-16,8.31,7.77,8.83,7.75,938918,793163088.0,13.45,-3.24,-0.26,13.13
2021-04-19,7.37,7.49,8.48,7.05,804265,620057920.0,18.4,-3.6,-0.28,11.25
2021-04-20,7.0,6.75,7.14,6.74,674868,463824032.0,5.34,-9.88,-0.74,9.44
2021-04-21,6.62,6.84,7.1,6.52,488036,333048752.0,8.59,1.33,0.09,6.83
2021-04-22,6.73,6.97,7.05,6.58,417090,284715520.0,6.87,1.9,0.13,5.83
2021-04-23,6.83,6.41,6.88,6.41,370374,243212492.0,6.74,-8.03,-0.56,5.18
2021-04-26,6.35,6.37,6.58,6.35,210958,135448644.0,3.59,-0.62,-0.04,2.95
2021-04-27,6.38,6.5,6.5,6.1,256788,162229875.0,6.28,2.04,0.13,3.59
2021-04-28,6.65,7.15,7.15,6.57,248615,171232181.0,8.92,10.0,0.65,3.48
2021-04-29,7.35,6.88,7.48,6.88,528504,379409936.0,8.39,-3.78,-0.27,7.39
2021-04-30,6.91,7.17,7.24,6.77,369825,261480508.0,6.83,4.22,0.29,5.17
2021-05-06,7.25,7.05,7.45,6.95,351657,252403309.0,6.97,-1.67,-0.12,4.92
2021-05-07,7.0,7.51,7.65,6.89,462167,335914816.0,10.78,6.52,0.46,6.46
2021-05-10,7.34,7.5,7.67,7.27,371219,276954864.0,5.33,-0.13,-0.01,5.19
2021-05-11,7.38,7.26,7.4,7.06,286601,206839827.0,4.53,-3.2,-0.24,4.01
2021-05-12,7.2,7.54,7.65,7.13,347372,257648940.0,7.16,3.86,0.28,4.86
2021-05-13,7.37,7.49,7.75,7.23,321573,239998209.0,6.9,-0.66,-0.05,4.5
2021-05-14,7.46,7.06,7.47,7.02,301790,218084919.0,6.01,-5.74,-0.43,4.22
2021-05-17,7.02,7.14,7.19,6.74,210980,147260228.0,6.37,1.13,0.08,2.95
2021-05-18,7.1,6.95,7.11,6.93,155600,108945957.0,2.52,-2.66,-0.19,2.18
2021-05-19,6.98,7.42,7.65,6.93,544777,409395376.0,10.36,6.76,0.47,7.62
2021-05-20,7.35,7.23,7.53,7.12,370845,271283856.0,5.53,-2.56,-0.19,5.19
2021-05-21,7.19,7.95,7.95,7.1,472540,363483520.0,11.76,9.96,0.72,6.61
2021-05-24,7.98,7.84,8.35,7.79,494911,395805200.0,7.04,-1.38,-0.11,6.92
2021-05-25,7.83,7.99,8.12,7.8,387871,308898176.0,4.08,1.91,0.15,5.42
2021-05-26,7.86,7.87,8.03,7.77,252382,198697103.0,3.25,-1.5,-0.12,3.53
2021-05-27,7.85,7.89,8.1,7.71,218101,172592675.0,4.96,0.25,0.02,3.05
2021-05-28,7.82,8.18,8.46,7.75,416989,338926576.0,9.0,3.68,0.29,5.83
2021-05-31,8.1,8.15,8.22,7.86,308285,247218142.0,4.4,-0.37,-0.03,4.31
2021-06-01,8.19,8.54,8.74,8.0,375324,310427664.0,9.08,4.79,0.39,5.25
2021-06-02,8.55,7.93,8.55,7.81,355191,287944752.0,8.67,-7.14,-0.61,4.97
2021-06-03,7.85,7.6,7.92,7.55,259821,201213696.0,4.67,-4.16,-0.33,3.63
2021-06-04,7.52,7.45,7.63,7.41,155570,116848076.0,2.89,-1.97,-0.15,2.18
2021-06-07,7.45,7.19,7.5,7.16,175143,127342557.0,4.56,-3.49,-0.26,2.45
2021-06-08,7.2,7.3,7.3,7.11,102995,74246570.0,2.64,1.53,0.11,1.44
2021-06-09,7.25,7.11,7.26,7.07,98387,70422880.0,2.6,-2.6,-0.19,1.38
2021-06-10,7.07,7.13,7.15,6.97,106810,75383127.0,2.53,0.28,0.02,1.49
2021-06-11,7.58,7.2,7.76,7.19,248844,186465832.0,7.99,0.98,0.07,3.48
2021-06-15,7.09,6.91,7.09,6.88,143354,99770574.0,2.92,-4.03,-0.29,2.0
2021-06-16,6.93,6.78,6.96,6.78,80535,55268705.0,2.6,-1.88,-0.13,1.13
2021-06-17,6.8,6.79,6.87,6.74,76361,51896693.0,1.92,0.15,0.01,1.07
2021-06-18,6.76,6.74,6.78,6.63,78385,52377664.0,2.21,-0.74,-0.05,1.1
2021-06-21,6.7,6.9,6.93,6.65,80482,54902143.0,4.15,2.37,0.16,1.13
2021-06-22,6.91,6.86,6.94,6.81,61162,41986894.0,1.88,-0.58,-0.04,0.86
2021-06-23,6.84,6.74,6.84,6.69,73986,49913368.0,2.19,-1.75,-0.12,1.03
2021-06-24,6.71,6.71,6.76,6.66,49756,33309604.0,1.48,-0.45,-0.03,0.7
2021-06-25,6.73,6.76,6.78,6.67,50913,34268419.0,1.64,0.75,0.05,0.71
2021-06-28,6.72,6.75,6.86,6.69,55033,37358957.0,2.51,-0.15,-0.01,0.77
2021-06-29,6.76,6.91,6.96,6.71,98968,67791109.0,3.7,2.37,0.16,1.38
2021-06-30,6.87,6.83,6.89,6.76,62226,42423160.0,1.88,-1.16,-0.08,0.87
2021-07-01,6.86,6.92,7.08,6.79,120122,83817088.0,4.25,1.32,0.09,1.68
2021-07-02,6.9,6.93,7.08,6.84,79458,55329334.0,3.47,0.14,0.01,1.11
2021-07-05,6.88,7.06,7.09,6.82,90779,63607189.0,3.9,1.88,0.13,1.27
2021-07-06,7.07,6.93,7.07,6.88,71067,49395714.0,2.69,-1.84,-0.13,0.99
2021-07-07,6.91,6.97,6.99,6.87,48453,33568329.0,1.73,0.58,0.04,0.68
2021-07-08,6.95,6.63,6.95,6.61,108215,73111757.0,4.88,-4.88,-0.34,1.51
2021-07-09,6.6,6.55,6.68,6.5,68821,45026938.0,2.71,-1.21,-0.08,0.96
2021-07-12,6.53,6.56,6.62,6.52,50378,33174141.0,1.53,0.15,0.01,0.7
2021-07-13,6.56,6.69,6.7,6.55,52079,34523506.0,2.29,1.98,0.13,0.73
2021-07-14,6.75,6.73,6.78,6.64,58812,39567863.0,2.09,0.6,0.04,0.82
2021-07-15,6.7,6.63,6.74,6.6,47420,31542873.0,2.08,-1.49,-0.1,0.66
2021-07-16,6.63,6.76,6.78,6.58,71237,47660507.0,3.02,1.96,0.13,1.0
2021-07-19,6.71,6.59,6.73,6.59,62106,41103265.0,2.07,-2.51,-0.17,0.87
2021-07-20,6.53,6.54,6.59,6.41,45386,29502278.0,2.73,-0.76,-0.05,0.63
2021-07-21,6.51,6.56,6.65,6.5,45962,30160302.0,2.29,0.31,0.02,0.64
2021-07-22,6.55,6.67,6.72,6.52,61517,40765294.0,3.05,1.68,0.11,0.86
2021-07-23,6.66,6.6,6.88,6.59,72375,48684375.0,4.35,-1.05,-0.07,1.01
2021-07-26,6.61,6.36,6.63,6.32,62680,40294490.0,4.7,-3.64,-0.24,0.88
2021-07-27,6.36,6.2,6.46,6.2,50220,31984874.0,4.09,-2.52,-0.16,0.7
2021-07-28,6.25,6.03,6.25,5.95,46445,28074336.0,4.84,-2.74,-0.17,0.65
2021-07-29,6.09,6.05,6.12,6.02,34994,21186011.0,1.66,0.33,0.02,0.49
2021-07-30,6.05,5.95,6.05,5.88,56248,33427218.0,2.81,-1.65,-0.1,0.79
2021-08-02,5.98,6.03,6.14,5.9,75616,45589575.0,4.03,1.34,0.08,1.06
2021-08-03,6.05,6.08,6.2,6.02,49451,30308282.0,2.99,0.83,0.05,0.69
2021-08-04,6.29,6.24,6.54,6.17,99068,62515522.0,6.09,2.63,0.16,1.39
2021-08-05,6.11,6.02,6.22,6.01,80648,48980032.0,3.37,-3.53,-0.22,1.13
2021-08-06,6.03,6.07,6.09,5.96,40558,24437784.0,2.16,0.83,0.05,0.57
2021-08-09,6.02,6.1,6.11,6.02,30361,18472352.0,1.48,0.49,0.03,0.42
2021-08-10,6.1,6.12,6.14,6.03,46408,28194696.0,1.8,0.33,0.02,0.65
2021-08-11,6.1,6.13,6.15,6.08,42754,26158159.0,1.14,0.16,0.01,0.6
2021-08-12,6.12,6.12,6.15,6.1,27387,16774586.0,0.82,-0.16,-0.01,0.38
2021-08-13,6.14,6.1,6.14,6.02,35725,21676580.0,1.96,-0.33,-0.02,0.5
2021-08-16,6.08,6.17,6.2,6.07,45250,27804335.0,2.13,1.15,0.07,0.63
2021-08-17,6.15,6.0,6.15,5.99,51127,30981117.0,2.59,-2.76,-0.17,0.72
2021-08-18,6.03,6.0,6.03,5.92,35936,21405617.0,1.83,0.0,0.0,0.5
2021-08-19,6.01,6.05,6.07,6.0,27404,16528378.0,1.17,0.83,0.05,0.38
2021-08-20,6.08,6.05,6.08,5.93,32192,19293817.0,2.48,0.0,0.0,0.45
2021-08-23,6.04,6.1,6.13,6.01,41304,25090099.0,1.98,0.83,0.05,0.58
2021-08-24,6.1,6.13,6.14,6.08,33905,20717270.0,0.98,0.49,0.03,0.47
2021-08-25,6.13,6.16,6.18,6.08,38043,23337495.0,1.63,0.49,0.03,0.53
2021-08-26,6.18,6.23,6.28,6.1,62810,38917516.0,2.92,1.14,0.07,0.88
2021-08-27,6.24,6.32,6.43,6.16,85822,54176712.0,4.33,1.44,0.09,1.2
2021-08-30,6.32,6.31,6.44,6.26,68767,43656451.0,2.85,-0.16,-0.01,0.96
2021-08-31,6.35,6.23,6.35,6.13,91785,56984727.0,3.49,-1.27,-0.08,1.28
2021-09-01,6.23,6.24,6.3,6.18,73954,46102663.0,1.93,0.16,0.01,1.03
2021-09-02,6.25,6.22,6.26,6.2,49937,31054169.0,0.96,-0.32,-0.02,0.7
2021-09-03,6.23,6.31,6.36,6.22,61792,38852434.0,2.25,1.45,0.09,0.86
2021-09-06,6.32,6.39,6.4,6.27,58899,37328407.0,2.06,1.27,0.08,0.82
2021-09-07,6.39,6.46,6.5,6.36,82633,53203233.0,2.19,1.1,0.07,1.16
2021-09-08,6.47,6.62,6.65,6.45,107659,70874048.0,3.1,2.48,0.16,1.51
2021-09-09,6.64,6.69,6.76,6.55,67801,45061193.0,3.17,1.06,0.07,0.95
2021-09-10,6.68,6.6,6.72,6.55,70166,46537430.0,2.54,-1.35,-0.09,0.98
2021-09-13,6.59,6.64,6.67,6.5,47615,31494213.0,2.58,0.61,0.04,0.67
2021-09-14,6.66,6.49,6.69,6.49,59378,39048310.0,3.01,-2.26,-0.15,0.83
2021-09-15,6.46,6.61,6.66,6.45,50879,33476615.0,3.24,1.85,0.12,0.71
2021-09-16,6.62,6.52,6.89,6.51,95873,64375857.0,5.75,-1.36,-0.09,1.34
2021-09-17,6.57,6.48,6.6,6.41,52611,34137297.0,2.91,-0.61,-0.04,0.74
2021-09-22,6.43,6.44,6.49,6.41,32156,20701688.0,1.23,-0.62,-0.04,0.45
2021-09-23,6.48,6.51,6.58,6.46,34431,22441144.0,1.86,1.09,0.07,0.48
2021-09-24,6.52,6.39,6.53,6.39,42829,27569052.0,2.15,-1.84,-0.12,0.6
2021-09-27,6.37,6.14,6.41,6.11,55946,34747718.0,4.69,-3.91,-0.25,0.78
2021-09-28,6.17,6.2,6.24,6.14,31119,19272238.0,1.63,0.98,0.06,0.44
2021-09-29,6.17,6.08,6.2,6.04,35133,21445106.0,2.58,-1.94,-0.12,0.49
2021-09-30,6.1,6.1,6.15,6.06,25326,15453387.0,1.48,0.33,0.02,0.35
2021-10-08,6.14,6.27,6.31,6.13,43927,27364109.0,2.95,2.79,0.17,0.61
2021-10-11,6.25,6.31,6.35,6.25,27584,17393751.0,1.59,0.64,0.04,0.39
2021-10-12,6.28,6.29,6.44,6.26,59719,37844346.0,2.85,-0.32,-0.02,0.84
2021-10-13,6.35,6.26,6.35,6.15,37928,23659835.0,3.18,-0.48,-0.03,0.53
2021-10-14,6.28,6.29,6.29,6.16,37320,23238463.0,2.08,0.48,0.03,0.52
2021-10-15,6.28,6.21,6.3,6.19,28704,17924281.0,1.75,-1.27,-0.08,0.4
2021-10-18,6.23,6.25,6.26,6.13,28571,17694463.0,2.09,0.64,0.04,0.4
2021-10-19,6.23,6.12,6.23,6.11,39193,24196873.0,1.92,-2.08,-0.13,0.55
2021-10-20,6.12,6.14,6.16,6.05,36077,22002607.0,1.8,0.33,0.02,0.5
2021-10-21,6.12,6.05,6.12,6.05,23877,14520209.0,1.14,-1.47,-0.09,0.33
2021-10-22,6.05,5.97,6.06,5.97,28658,17226991.0,1.49,-1.32,-0.08,0.4
2021-10-25,5.99,6.0,6.0,5.92,15250,9099882.0,1.34,0.5,0.03,0.21
2021-10-26,6.01,5.98,6.04,5.96,21904,13141336.0,1.33,-0.33,-0.02,0.31
2021-10-27,5.98,5.89,5.99,5.86,23145,13682316.0,2.17,-1.51,-0.09,0.32
2021-10-28,5.86,5.89,5.91,5.79,24745,14482559.0,2.04,0.0,0.0,0.35
2021-10-29,5.81,5.96,5.97,5.81,21017,12419692.0,2.72,1.19,0.07,0.29
2021-11-01,5.95,5.9,5.96,5.85,33386,19688790.0,1.85,-1.01,-0.06,0.47
2021-11-02,5.91,5.75,5.91,5.69,38463,22309438.0,3.73,-2.54,-0.15,0.54
2021-11-03,5.74,5.75,5.77,5.69,20959,12020240.0,1.39,0.0,0.0,0.29
2021-11-04,5.73,5.78,5.78,5.7,19672,11293914.0,1.39,0.52,0.03,0.28
2021-11-05,5.77,5.73,5.81,5.72,23229,13419490.0,1.56,-0.87,-0.05,0.32
2021-11-08,5.71,5.72,5.77,5.7,14044,8049579.0,1.22,-0.17,-0.01,0.2
2021-11-09,5.74,5.79,5.83,5.71,16399,9468475.0,2.1,1.22,0.07,0.23
2021-11-10,5.78,5.82,5.84,5.73,20558,11874508.0,1.9,0.52,0.03,0.29
2021-11-11,5.8,5.88,5.9,5.8,22331,13106557.0,1.72,1.03,0.06,0.31
2021-11-12,5.86,5.88,5.9,5.83,14498,8489872.0,1.19,0.0,0.0,0.2
2021-11-15,5.87,5.91,5.92,5.85,21562,12714026.0,1.19,0.51,0.03,0.3
2021-11-16,5.91,5.86,5.95,5.86,15771,9330852.0,1.52,-0.85,-0.05,0.22
2021-11-17,5.86,5.92,5.95,5.86,17339,10257158.0,1.54,1.02,0.06,0.24
2021-11-18,5.93,5.87,5.97,5.87,18939,11209114.0,1.69,-0.84,-0.05,0.26
2021-11-19,5.85,5.92,5.93,5.85,12697,7479731.0,1.36,0.85,0.05,0.18
2021-11-22,5.92,5.96,5.99,5.91,22501,13400207.0,1.35,0.68,0.04,0.31
2021-11-23,5.97,6.03,6.05,5.96,23170,13939103.0,1.51,1.17,0.07,0.32
2021-11-24,6.06,6.07,6.08,5.99,26209,15841391.0,1.49,0.66,0.04,0.37
2021-11-25,6.04,6.05,6.09,6.03,16060,9722401.0,0.99,-0.33,-0.02,0.22
2021-11-26,6.05,6.09,6.12,6.05,24899,15144359.0,1.16,0.66,0.04,0.35
2021-11-29,6.07,6.02,6.07,5.95,24818,14948408.0,1.97,-1.15,-0.07,0.35
2021-11-30,6.08,6.09,6.09,6.02,28186,17081133.0,1.16,1.16,0.07,0.39
2021-12-01,6.08,6.21,6.24,6.03,39018,24056222.0,3.45,1.97,0.12,0.55
2021-12-02,6.2,6.2,6.24,6.14,27352,16914514.0,1.61,-0.16,-0.01,0.38
2021-12-03,6.2,6.2,6.24,6.16,17517,10856617.0,1.29,0.0,0.0,0.24
2021-12-06,6.23,6.16,6.3,6.16,30214,18802939.0,2.26,-0.65,-0.04,0.42
2021-12-07,6.19,6.16,6.24,6.12,17782,10949079.0,1.95,0.0,0.0,0.25
2021-12-08,6.15,6.12,6.16,6.07,21232,12972883.0,1.46,-0.65,-0.04,0.3
2021-12-09,6.12,6.14,6.17,6.11,16512,10140906.0,0.98,0.33,0.02,0.23
2021-12-10,6.16,6.1,6.16,6.08,21088,12886569.0,1.3,-0.65,-0.04,0.29
2021-12-13,6.1,6.05,6.12,6.04,31258,18987506.0,1.31,-0.82,-0.05,0.44
2021-12-14,6.03,6.07,6.09,6.02,17660,10699344.0,1.16,0.33,0.02,0.25
2021-12-15,6.07,6.1,6.11,6.04,20117,12243500.0,1.15,0.49,0.03,0.28
2021-12-16,6.09,6.1,6.13,6.07,17018,10370717.0,0.98,0.0,0.0,0.24
2021-12-17,6.09,6.14,6.23,6.08,34739,21357176.0,2.46,0.66,0.04,0.49
2021-12-20,6.14,6.31,6.42,6.12,82288,51815022.0,4.89,2.77,0.17,1.15
2021-12-21,6.31,6.41,6.52,6.31,82002,52900767.0,3.33,1.58,0.1,1.15
2021-12-22,6.41,6.36,6.45,6.33,48655,31080045.0,1.87,-0.78,-0.05,0.68
2021-12-23,6.36,6.3,6.44,6.3,33194,21088961.0,2.2,-0.94,-0.06,0.46
2021-12-24,6.29,6.56,6.57,6.25,103042,66488284.0,5.08,4.13,0.26,1.44
2021-12-27,6.64,6.53,6.67,6.45,82922,54520081.0,3.35,-0.46,-0.03,1.16
2021-12-28,6.52,6.46,6.57,6.43,49631,32166587.0,2.14,-1.07,-0.07,0.69
2021-12-29,6.49,6.43,6.5,6.39,29813,19201161.0,1.7,-0.46,-0.03,0.42
2021-12-30,6.43,6.58,6.6,6.37,64804,41999744.0,3.58,2.33,0.15,0.91
2021-12-31,6.54,6.53,6.6,6.49,38903,25398938.0,1.67,-0.76,-0.05,0.54
2022-01-04,6.51,6.72,6.77,6.49,96938,64966694.0,4.29,2.91,0.19,1.36
2022-01-05,6.71,6.74,6.76,6.64,45039,30144908.0,1.79,0.3,0.02,0.63
2022-01-06,6.75,6.73,6.82,6.65,50396,33985565.0,2.52,-0.15,-0.01,0.7
2022-01-07,6.73,6.62,6.82,6.61,48054,32187906.0,3.12,-1.63,-0.11,0.67
2022-01-10,6.62,6.7,6.82,6.58,39264,26321884.0,3.63,1.21,0.08,0.55
2022-01-11,6.71,6.68,6.76,6.63,29532,19789817.0,1.94,-0.3,-0.02,0.41
2022-01-12,6.65,6.73,6.79,6.6,41489,27767052.0,2.84,0.75,0.05,0.58
2022-01-13,6.73,6.78,6.8,6.63,49492,33472237.0,2.53,0.74,0.05,0.69
2022-01-14,6.77,6.62,6.77,6.59,49201,32849027.0,2.65,-2.36,-0.16,0.69
2022-01-17,6.58,6.67,6.69,6.55,38698,25720456.0,2.11,0.76,0.05,0.54
2022-01-18,6.78,6.53,6.79,6.44,54738,36169214.0,5.25,-2.1,-0.14,0.77
2022-01-19,6.49,6.84,6.94,6.47,97660,65979828.0,7.2,4.75,0.31,1.37
2022-01-20,6.83,6.64,6.87,6.63,59907,40220901.0,3.51,-2.92,-0.2,0.84
2022-01-21,6.63,6.62,6.72,6.55,42839,28418043.0,2.56,-0.3,-0.02,0.6
2022-01-24,6.59,6.64,6.71,6.52,44221,29352245.0,2.87,0.3,0.02,0.62
2022-01-25,6.62,6.27,6.66,6.25,54771,35240200.0,6.17,-5.57,-0.37,0.77
2022-01-26,6.32,6.47,6.51,6.29,36751,23595951.0,3.51,3.19,0.2,0.51
2022-01-27,6.44,6.33,6.5,6.3,42217,26950710.0,3.09,-2.16,-0.14,0.59
2022-01-28,6.35,6.65,6.8,6.34,89503,59427208.0,7.27,5.06,0.32,1.25
2022-02-07,6.78,6.76,6.88,6.64,103919,70253376.0,3.61,1.65,0.11,1.45
2022-02-08,6.74,6.97,6.98,6.71,93658,64578024.0,3.99,3.11,0.21,1.31
2022-02-09,7.03,6.93,7.04,6.91,68182,47451934.0,1.87,-0.57,-0.04,0.95
2022-02-10,6.98,7.0,7.01,6.88,55226,38355568.0,1.88,1.01,0.07,0.77
2022-02-11,6.97,6.86,6.99,6.82,50407,34777027.0,2.43,-2.0,-0.14,0.7
2022-02-14,6.87,7.55,7.55,6.77,240418,174854490.0,11.37,10.06,0.69,3.36
2022-02-15,7.56,7.7,8.15,7.34,325662,250569029.0,10.73,1.99,0.15,4.55
2022-02-16,7.58,8.09,8.32,7.5,365785,287908096.0,10.65,5.06,0.39,5.12
2022-02-17,7.93,7.53,8.0,7.44,304930,233340484.0,6.92,-6.92,-0.56,4.26
2022-02-18,7.37,7.54,7.63,7.36,161535,121302803.0,3.59,0.13,0.01,2.26
2022-02-21,7.55,7.52,7.62,7.42,151164,113532300.0,2.65,-0.27,-0.02,2.11
2022-02-22,7.49,7.27,7.6,7.2,155116,114593853.0,5.32,-3.32,-0.25,2.17
2022-02-23,7.34,7.34,7.48,7.27,113340,83285849.0,2.89,0.96,0.07,1.59
2022-02-24,7.35,7.09,7.37,7.01,130672,93782936.0,4.9,-3.41,-0.25,1.83
2022-02-25,7.18,7.3,7.46,7.18,130543,95764226.0,3.95,2.96,0.21,1.83
2022-02-28,7.35,7.24,7.37,7.17,74464,53837343.0,2.74,-0.82,-0.06,1.04
2022-03-01,7.28,7.6,7.65,7.26,174978,131520763.0,5.39,4.97,0.36,2.45
2022-03-02,7.46,7.61,7.67,7.46,103043,78246695.0,2.76,0.13,0.01,1.44
2022-03-03,7.52,7.63,7.72,7.52,107008,81705051.0,2.63,0.26,0.02,1.5
2022-03-04,7.58,7.48,7.59,7.43,79572,59624985.0,2.1,-1.97,-0.15,1.11
2022-03-07,7.42,7.43,7.51,7.35,49895,37123759.0,2.14,-0.67,-0.05,0.7
2022-03-08,7.4,7.09,7.44,7.08,83616,60419342.0,4.85,-4.58,-0.34,1.17
2022-03-09,7.19,7.18,7.3,6.8,93790,66665272.0,7.05,1.27,0.09,1.31
2022-03-10,7.3,7.15,7.33,7.15,65957,47835792.0,2.51,-0.42,-0.03,0.92
2022-03-11,7.04,7.38,7.43,7.0,89071,63978218.0,6.01,3.22,0.23,1.25
2022-03-14,7.26,7.03,7.35,7.03,81185,58117479.0,4.34,-4.74,-0.35,1.14
2022-03-15,6.98,6.59,7.05,6.56,80177,54883601.0,6.97,-6.26,-0.44,1.12
2022-03-16,6.7,6.98,7.03,6.59,97658,66533148.0,6.68,5.92,0.39,1.37
2022-03-17,7.02,6.95,7.12,6.9,72253,50743111.0,3.15,-0.43,-0.03,1.01
2022-03-18,6.9,7.12,7.19,6.89,80999,57527709.0,4.32,2.45,0.17,1.13
2022-03-21,7.35,7.83,7.83,7.35,69408,53762216.0,6.74,9.97,0.71,0.97
2022-03-22,8.29,8.02,8.3,7.55,368613,293691104.0,9.58,2.43,0.19,5.16
2022-03-23,7.95,8.22,8.82,7.93,326305,271281040.0,11.1,2.49,0.2,4.56
2022-03-24,8.0,8.01,8.52,7.95,232741,190846533.0,6.93,-2.55,-0.21,3.26
2022-03-25,8.0,7.95,8.12,7.88,170181,136244613.0,3.0,-0.75,-0.06,2.38
2022-03-28,7.92,7.99,8.15,7.81,136822,109212806.0,4.28,0.5,0.04,1.91
2022-03-29,8.03,7.82,8.03,7.78,115013,90084266.0,3.13,-2.13,-0.17,1.61
2022-03-30,7.82,7.77,7.87,7.72,88657,68932296.0,1.92,-0.64,-0.05,1.24
2022-03-31,7.83,7.81,8.02,7.78,100950,79491099.0,3.09,0.51,0.04,1.41
2022-04-01,7.78,7.77,7.88,7.73,79274,61797777.0,1.92,-0.51,-0.04,1.11
2022-04-06,7.77,7.91,7.95,7.77,95310,75086311.0,2.32,1.8,0.14,1.33
2022-04-07,7.88,7.63,7.89,7.61,84514,65386544.0,3.54,-3.54,-0.28,1.18
2022-04-08,7.6,7.66,7.72,7.48,65258,49559955.0,3.15,0.39,0.03,0.91
2022-04-11,7.8,7.7,8.04,7.6,144806,113038503.0,5.74,0.52,0.04,2.03
2022-04-12,7.67,8.47,8.47,7.67,264183,214538803.0,10.39,10.0,0.77,3.69
2022-04-13,8.48,8.29,8.78,8.25,310228,261907803.0,6.26,-2.13,-0.18,4.34
2022-04-14,8.36,8.35,8.37,8.07,182547,150436467.0,3.62,0.72,0.06,2.55
2022-04-15,8.27,8.1,8.98,8.07,312738,263502725.0,10.9,-2.99,-0.25,4.37
2022-04-18,8.1,8.22,8.39,7.93,176201,144091199.0,5.68,1.48,0.12,2.46
2022-04-19,8.08,8.2,8.33,8.0,134357,109472461.0,4.01,-0.24,-0.02,1.88
2022-04-20,8.13,8.2,8.58,8.13,175143,145523554.0,5.49,0.0,0.0,2.45
2022-04-21,8.1,7.61,8.26,7.55,185400,145192446.0,8.66,-7.2,-0.59,2.59
2022-04-22,7.61,7.83,7.98,7.61,142038,111076065.0,4.86,2.89,0.22,1.99
2022-04-25,7.65,7.05,7.68,7.05,154256,112229558.0,8.05,-9.96,-0.78,2.16
2022-04-26,7.08,7.11,7.44,6.98,157699,113319968.0,6.52,0.85,0.06,2.21
2022-04-27,6.9,6.86,6.91,6.58,153324,103742884.0,4.64,-3.52,-0.25,2.14
2022-04-28,6.81,6.6,7.06,6.49,131197,88243471.0,8.31,-3.79,-0.26,1.83
2022-04-29,6.65,7.07,7.12,6.59,145968,101340999.0,8.03,7.12,0.47,2.04
2022-05-05,6.99,7.23,7.35,6.95,108933,78058582.0,5.66,2.26,0.16,1.52
2022-05-06,7.08,6.77,7.12,6.74,155899,107850400.0,5.26,-6.36,-0.46,2.18
2022-05-09,6.54,6.72,6.85,6.52,109177,72743406.0,4.87,-0.74,-0.05,1.53
2022-05-10,6.59,6.68,6.72,6.37,118796,78045366.0,5.21,-0.6,-0.04,1.66
2022-05-11,6.68,6.79,6.88,6.65,127196,86103017.0,3.44,1.65,0.11,1.78
