# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; FSPIN
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=1)
FSPIN;MSONDQ
0.007331278872291;0.036279264281292
0.003943085589915;-0.037348903418824
0.002488160719443;0.0287757055195
0.00573830173285;0.005983545250561
0.013594784870943;-0.015980247866755
0.014663075224975;-0.037099589033383
-0.000921210927116;-0.00299177262528
0.002405095533589;0.032949710875735
0.026134388891114;-0.020588542797628
0.013835183261848;0.05188956176965
0.018911991726447;0.00402119976516
-0.045782314398471;0.032225894918009
0.002287665816529;0.055203030376143
0.004426373943981;-0.024135240990501
0.001043757950272;0.07652343153103
0.005474789217778;-0.020081871627218
0.011050774601066;0.015948078268632
0.013817550596645;-0.007117523584337
0.017912181277598;-0.037541921007552
0.001615784608562;0.027513048793237
-0.003488009500174;-0.003450189398509
0.011379125492637;-0.050980770622723
-0.006403609023248;0.034855759564425
-0.014248803422423;0.023314916238408
0.026370091626611;-0.064379408240242
0.018876649732281;-0.106143589001214
0.004725458444504;0.095406985628231
-0.001032641704818;-0.043766738244023
0.01892701782375;0.029949895850925
-0.002282203523505;0.049050594735445
0.002758592139013;-0.03477533556912
0.003318889241755;0.011733860914742
0.008088352685503;-0.011339783337757
0.00063077026573;0.032129386123645
0.001004985252767;0.007495516362263
0.011658603236092;0.010382737793647
0.008586552141229;0.003804054977844
-0.013395823243264;0.036753765853579
0.00851996966415;0.016181307855012
0.004044473414828;0.026950080826116
0.012776035061405;0.013639909603428
0.030750927296113;0.011814284910047
0.027765065435396;0.024842972149169
0.017523170184544;0.05710907906483
0.027487178464996;-0.018055186945576
0.019767693469148;-0.012353125678578
-0.001087245469124;0.013865096790279
0.041845496071079;0.004439404540739
0.037240169741235;0.040413057639878
0.029165980685715;0.027810617575858
0.070866103098579;0.076249989947002
0.0073947947989;0.052725971320802
0.047556639666327;-0.064701104221456
0.059528836019853;0.028317288746271
-0.009030416155811;-0.000731858357259
0.037503528928783;-0.044241239816313
0.100988406714285;0.034968353157847
0.045979857746557;-0.002034727081171
0.023642912463977;0.076105226755454
0.032711277181854;-0.009441777048599
0.05238454006247;-0.008790342686643
0.005388120835121;0.080914581674587
0.0010826839753;-0.003176747814476
-0.10217554506497;-0.040573905630485
-0.077039222522125;-0.071891009401566
-0.035516595883658;-0.07826058982958
-0.062497448534178;-0.080118384121087
-0.010782374771185;-0.050522353849495
0.00945321680186;-0.029193910295076
-0.053709481524894;0.015369025502449
-0.115159396418538;0.037694726598627
-0.000803167899965;-0.036013865096789
-0.018654727307956;-0.005267771692364
0.048637349549763;0.016486919037166
0.041697611674663;0.010061041812435
0.035455264874257;0.021344528353478
0.049781038713475;-0.025800017693278
-0.002811260143332;0.019422394865732
-0.01705653703272;0.051286381804876
0.038751231651247;-0.004149878157647
0.021508210018076;0.003586910190523
-0.003217003102391;0.123844910367457
0.028202873012802;-0.045125903764646
-0.003589014006278;0.156883087638027
0.033144044116928;-0.069100296764543
-0.004695463747718;0.008669706693691
0.001650954109262;0.045117861365117
0.066168876084339;-0.006441962023789
0.023707118364438;-0.049710071496933
0.055432691229612;0.073314514118433
0.017415323437699;-0.012320956080457
0.023143448056181;0.002163405473658
-0.0863571277845;-0.027159183213905
0.029265816069453;-0.03181573254196
-0.068953303911058;-0.055323666369098
