# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; CES275R
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=1)
CES275R;MSONDQ
-0.005334419407786;0.009176377864099
0.004283052565576;-0.014572827948947
0.006106124870393;-0.011379995335409
0.004762431174571;0.036279264281292
-0.001376463509955;-0.037348903418824
-0.001120449041191;0.0287757055195
-0.004113277718724;0.005983545250561
-0.010273653785383;-0.015980247866755
0.007980257750926;-0.037099589033383
-0.011152481049471;-0.00299177262528
-0.001601638862645;0.032949710875735
-0.022625103071719;-0.020588542797628
-0.009711403628911;0.05188956176965
-0.013858530081281;0.00402119976516
-0.002041664119015;0.032225894918009
-0.007532274871661;0.055203030376143
-0.002423218917646;-0.024135240990501
-0.011308685999116;0.07652343153103
-0.001123139241818;-0.020081871627218
-0.010579164278315;0.015948078268632
-0.017431473196133;-0.007117523584337
0.006124869913894;-0.037541921007552
0.00115035060934;0.027513048793237
-0.001178105577186;-0.003450189398509
-0.007092083400162;-0.050980770622723
-0.013094644419094;0.034855759564425
-0.014969203188944;0.023314916238408
-0.003653279438074;-0.064379408240242
0.001844004171451;-0.106143589001214
-0.002062897657258;0.095406985628231
-0.007867059337525;-0.043766738244023
-0.010880320053328;0.029949895850925
0.00010845980364;0.049050594735445
-0.007615587687778;-0.03477533556912
-0.005295785334831;0.011733860914742
0.00421416083374;-0.011339783337757
0.001659766242913;0.032129386123645
0.003622520767763;0.007495516362263
0.007060904164168;0.010382737793647
0.010816963699136;0.003804054977844
-0.000967172671879;0.036753765853579
-0.004907061991489;0.016181307855012
0.007898497064658;0.026950080826116
-0.000968780995423;0.013639909603428
0.003706246459884;0.011814284910047
0.011299997266252;0.024842972149169
0.002996981098026;0.05710907906483
0.002933123732403;-0.018055186945576
0.013093307599967;-0.012353125678578
0.012000753715196;0.013865096790279
-0.001244054532397;0.004439404540739
0.015321060491372;0.040413057639878
0.009473481173415;0.027810617575858
0.010443902434079;0.076249989947002
0.022397859789952;0.052725971320802
0.01715850419337;-0.064701104221456
0.007927710703292;0.028317288746271
0.004252370791953;-0.000731858357259
0.0130078268891;-0.044241239816313
0.009843130592113;0.034968353157847
0.016789814208587;-0.002034727081171
0.011370053686982;0.076105226755454
0.004548230160555;-0.009441777048599
0.00297069899726;-0.008790342686643
0.01015003646393;0.080914581674587
0.009981900107779;-0.003176747814476
0.017311990549751;-0.040573905630485
-0.005442536133937;-0.071891009401566
0.004691938808853;-0.07826058982958
0.0221555660542;-0.080118384121087
0.020346096771336;-0.050522353849495
0.02125810968315;-0.029193910295076
-0.002606227682426;0.015369025502449
0.010519423842394;0.037694726598627
0.014073611858021;-0.036013865096789
-0.000314869409872;-0.005267771692364
0.012699638617329;0.016486919037166
-0.000243835218352;0.010061041812435
0.001855753983524;0.021344528353478
-0.004994407742483;-0.025800017693278
-0.012256240554468;0.019422394865732
0.006005530413655;0.051286381804876
-0.006970557076755;-0.004149878157647
-0.003557809849039;0.003586910190523
0.001095811346267;0.123844910367457
-0.014156182325448;-0.045125903764646
-0.008719748238497;0.156883087638027
-0.001647511870351;-0.069100296764543
-0.004211332219097;0.008669706693691
-0.000235854526418;0.045117861365117
0.032681624896688;-0.006441962023789
0.001667799579482;-0.049710071496933
0.008760010746411;0.073314514118433
-0.001755956294649;-0.012320956080457
-0.013701693395886;0.002163405473658
0.009629885462898;-0.027159183213905
-0.010192902220094;-0.03181573254196
-0.003394193834392;-0.055323666369098
