# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; LHEM
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=2)
LHEM;MSONDQ;GDP252
-0.00244932329853;-0.028043847162241;0.003896014001918
-0.005145603161043;0.006546513217685;0.009245616984248
0.000283392778342;-0.025349643319582;0.005082617251234
0.009740614638452;0.044024095028994;0.010412443512741
0.020230195905383;0.014355683161628;0.009482937634111
0.011870108944277;0.033231194859297;0.008573208476303
0.013068455549843;0.056111821523071;0.004756301357672
0.016712076985673;0.009176377864099;0.007979906851645
0.003918917277652;-0.014572827948947;0.004360766941234
0.007064577117239;-0.011379995335409;0.007505265551919
0.008149566611473;0.036279264281292;0.009690593202741
0.002133542774096;-0.037348903418824;0.005329826261508
0.004801483358767;0.0287757055195;0.01122328906644
0.010165703805965;0.005983545250561;0.001364593736713
0.008639431271187;-0.015980247866755;0.00504306380959
0.005720485654253;-0.037099589033383;0.006457099348357
0.009283137724838;-0.00299177262528;0.010679429243837
0.006339901298344;0.032949710875735;0.003985009245617
0.008671819017275;-0.020588542797628;0.000276874091507
0.011562425356367;0.05188956176965;0.008622650278357
0.008607043525086;0.00402119976516;0.007178949658357
0.008015967158825;0.032225894918009;0.001582137665754
0.006882396045448;0.055203030376143;0.010788201208358
0.006433016068375;-0.024135240990501;0.004716747916028
0.007404648451263;0.07652343153103;0.005537481830138
0.008679915953791;-0.020081871627218;0.007851358166302
0.010785119450056;0.015948078268632;0.002521531904795
0.004485702834341;-0.007117523584337;0.003203828773151
0.003510021983183;-0.037541921007552;0.006496652790001
0.003408810276624;0.027513048793237;0.003154386971096
0.016274842413373;-0.003450189398509;0.005626477073836
-0.001445303169546;-0.050980770622723;0.002323764696576
-0.003441198022724;0.034855759564425;0.002877512879589
-0.004263037079921;0.023314916238408;-0.005033175449179
-0.007028140902894;-0.064379408240242;-0.002966508123288
-0.000643706453663;-0.106143589001214;0.00607145329233
-0.000842081398499;0.095406985628231;0.003035726646165
0.000226714222678;-0.043766738244023;-0.00061307834548
0.003396664871838;0.029949895850925;0.011599046762056
0.005445189812443;0.049050594735445;0.004113557930959
0.004206358524248;-0.03477533556912;0.007159172937535
0.000979729319416;0.011733860914742;0.00844465979096
0.00563141935248;-0.011339783337757;0.002630303869316
0.008044306436668;0.032129386123645;0.006536206231645
0.008088839587542;0.007495516362263;0.008128232257809
0.006392531385746;0.010382737793647;0.006704308358631
0.010226430829896;0.003804054977844;0.008414994709727
0.007311533681232;0.036753765853579;0.005527593469727
0.007882367706178;0.016181307855012;0.005537481830138
0.014631164298992;0.026950080826116;0.007782139643426
0.004846016509654;0.013639909603428;0.001245933411781
-0.002663892116426;0.011814284910047;0.006516429510823
0.003696251523244;0.024842972149169;0.006921852287672
0.003493828110126;0.05710907906483;0.005468263307261
0.00389462646808;-0.018055186945576;0.00710973113548
0.008963308732141;-0.012353125678578;0.00885997092822
0.011396438157619;0.013865096790279;0.005240831017809
0.007554441776954;0.004439404540739;0.006892187206439
0.007959288603165;0.040413057639878;0.009018184694796
0.010250721639468;0.027810617575858;0.003925679083151
0.007416793856036;0.076249989947002;0.013912923098221
0.006720457314983;0.052725971320802;0.008909412730275
0.003384519467051;-0.064701104221456;0.009601597959042
0.005793358082969;0.028317288746271;0.013972253260687
0.003752930078905;-0.000731858357259;0.010798089568769
0.008809466938192;-0.044241239816313;0.012202236747125
0.007890464642694;0.034968353157847;0.00916651010096
0.003295453165303;-0.002034727081171;0.014437006200002
0.004323764103851;0.076105226755454;0.009838918608905
0.008554413437672;-0.009441777048599;0.011747372168221
0.028472877286875;-0.008790342686643;0.015326958636988
0.003975595833325;0.080914581674587;0.006170336896439
-0.003052545069581;-0.003176747814476;0.009482937634111
0.00784593149182;-0.040573905630485;0.008365552907672
0.004651690033076;-0.071891009401566;0.004123446291371
-0.007728525912217;-0.07826058982958;0.002521531904795
-0.004477605897813;-0.080118384121087;0.004439873824521
-0.005995781496063;-0.050522353849495;0.017176082033838
-0.001461497042602;-0.029193910295076;0.003619139910412
0.003093029752197;0.015369025502449;0.006051676571508
0.005424947471129;0.037694726598627;0.005824244282056
-0.001882537741845;-0.036013865096789;0.003668581712466
0.009627257527106;-0.005267771692364;0.005389156423973
0.002566728878137;0.016486919037166;0.009443384192467
-0.001356236867785;0.010061041812435;0.015198409951646
0.008854000089066;0.021344528353478;0.006081341652741
0.002623407433797;-0.025800017693278;0.011856144132741
0.005016052176659;0.019422394865732;0.006654866556576
0.007732574380487;0.051286381804876;0.009542267796577
0.005959345281704;-0.004149878157647;0.011559493320412
0.00470027165222;0.003586910190523;0.004874961682603
0.013380187606023;0.123844910367457;0.010105904340002
0.009376252494869;-0.045125903764646;0.010521215477262
0.004125389159016;0.156883087638027;0.003935567443562
0.009623209058849;-0.069100296764543;0.012103353143015
0.007882367706178;0.008669706693691;0.0080293486537
0.006007926900861;0.045117861365117;0.00648676442959
0.012825547454121;-0.006441962023789;0.010798089568768
0.00557474079682;-0.049710071496933;0.011332061030961
-0.002522195727251;0.073314514118433;0.005883574444521
0.001165958859466;-0.012320956080457;0.006051676571508
0.003720542332804;0.002163405473658;0.00288740124
-0.001663920455696;-0.027159183213905;0.002620415508904
-0.001805616844858;-0.03181573254196;0.00370813515411
-0.008384377770679;-0.055323666369098;-0.01184625577233
