# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; MOCMQ
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=2)
MOCMQ;MSONDQ;GDP252
0.049069182658964;0.015377067901981;0.009295058786303
0.051825123054877;0.041345975985394;0.007366828506165
-0.024476539369923;0.028542475933119;-0.000217543929041
-0.017253653454244;0.02332295863794;0.001483254061644
0.010764055448787;0.044900716577798;-0.00123604505137
-0.003272297299362;0.01314932323208;-0.003579586468768
0.003574778562328;-0.041788307959563;0.00165135618863
-0.033321824786964;0.038909128927708;0.00184912339685
-0.077022728869851;-0.140733949381137;-0.005992346409042
-0.068305768837097;-0.056337008709919;0.00350047958548
0.015282942195525;-0.029419097481926;0.006733973439864
0.050190502088343;0.015964163067694;0.005962681327809
0.010467684918406;-0.02261522747927;0.00442998546411
0.038525113583242;0.019591285255869;0.008563320115892
0.014897966042659;0.022969093058605;0.003905902362329
0.004787758980486;0.044619232594236;0.004627752672329
0.017427809332922;-0.003763842980192;0.005883574444521
0.050401322362532;-0.000772070354911;0.005369379703151
0.010852661071273;0.038048592177962;0.002481978463151
0.011155142334239;0.011026129756074;0.004390432022466
0.012991417476084;0.020588542797628;0.006991070810549
-0.012691991579411;0.020049702029097;0.00267974567137
0.056463169087023;0.047932701200731;0.010135569421234
-0.013541383408747;0.033938926017968;0.002116109127945
0.017250598087952;0.030335931028381;0.003955344164384
-0.003657273452228;0.074167008468647;0.00257097370685
-0.011347630410672;-0.066985145688067;-0.000187878847808
-0.033022398890291;-0.0016969463009;0.004884850043014
-0.025390093891406;0.004865651715847;0.001433812259589
-0.007189276886459;0.002396635060036;-0.000791068832877
-0.10009074437889;-0.095784978406157;-0.011134293822741
0.036419966207649;0.015618339887891;0.005310049540686
0.062246977478895;-0.000522755969472;0.006565871312878
-0.025286211437459;0.0104229497913;0.002135885848767
0.022936634758458;-0.013245832026443;0.000118660324932
-0.031106684224838;-0.026885741629872;0.001987560442603
-0.056041528538649;-0.063856652270772;-0.00380701875822
-0.003422010247699;0.021223892360526;0.00329282401685
0.007186221520167;-0.071657779815186;0.001779904873973
-0.006000739398642;-0.028043847162241;0.003896014001918
-0.033049897186925;0.006546513217685;0.009245616984248
0.046750159642888;-0.025349643319582;0.005082617251234
0.040013076967733;0.044024095028994;0.010412443512741
0.041892127237674;0.014355683161628;0.009482937634111
0.044507520784132;0.033231194859297;0.008573208476303
0.012927254783937;0.056111821523071;0.004756301357672
-0.013507774379535;0.009176377864099;0.007979906851645
0.000403308350622;-0.014572827948947;0.004360766941234
-0.006153507713269;-0.011379995335409;0.007505265551919
0.005151347569303;0.036279264281292;0.009690593202741
0.002780383326252;-0.037348903418824;0.005329826261508
0.008301430216965;0.0287757055195;0.01122328906644
0.004476111618638;0.005983545250561;0.001364593736713
0.008347260711354;-0.015980247866755;0.00504306380959
0.00151546168112;-0.037099589033383;0.006457099348357
0.007051785403299;-0.00299177262528;0.010679429243837
0.010421854424018;0.032949710875735;0.003985009245617
0.02467819354523;-0.020588542797628;0.000276874091507
0.00901944129572;0.05188956176965;0.008622650278357
0.008338094612476;0.00402119976516;0.007178949658357
0.008765845893432;0.032225894918009;0.001582137665754
-0.00315619338024;0.055203030376143;0.010788201208358
0.016471479683342;-0.024135240990501;0.004716747916028
-0.000186377343854;0.07652343153103;0.005537481830138
0.02278997717642;-0.020081871627218;0.007851358166302
-0.000241373937121;0.015948078268632;0.002521531904795
-0.014094404707702;-0.007117523584337;0.003203828773151
-0.018399415813971;-0.037541921007552;0.006496652790001
0.003956699348904;0.027513048793237;0.003154386971096
0.00364810735335;-0.003450189398509;0.005626477073836
0.016550919206952;-0.050980770622723;0.002323764696576
-0.005062741946824;0.034855759564425;0.002877512879589
-0.042915674945691;0.023314916238408;-0.005033175449179
-0.032961291564439;-0.064379408240242;-0.002966508123288
0.038265407448375;-0.106143589001214;0.00607145329233
0.036267197893023;0.095406985628231;0.003035726646165
-0.010418799057728;-0.043766738244023;-0.00061307834548
0.010204923417241;0.029949895850925;0.011599046762056
0.055406012349794;0.049050594735445;0.004113557930959
-0.003174525577996;-0.03477533556912;0.007159172937535
0.006052680625614;0.011733860914742;0.00844465979096
0.014271615952679;-0.011339783337757;0.002630303869316
0.004317232571427;0.032129386123645;0.006536206231645
-0.009150822046298;0.007495516362263;0.008128232257809
0.036163315439068;0.010382737793647;0.006704308358631
0.031503881842875;0.003804054977844;0.008414994709727
0.022188070016777;0.036753765853579;0.005527593469727
0.011592059714073;0.016181307855012;0.005537481830138
0.019847659436658;0.026950080826116;0.007782139643426
-0.001038824539486;0.013639909603428;0.001245933411781
-0.021149245477291;0.011814284910047;0.006516429510823
0.008170049466377;0.024842972149169;0.006921852287672
0.008457253897887;0.05710907906483;0.005468263307261
-0.024818740394696;-0.018055186945576;0.00710973113548
0.058158897379413;-0.012353125678578;0.00885997092822
0.018924938816293;0.013865096790279;0.005240831017809
-0.008350316077643;0.004439404540739;0.006892187206439
0.034647853757948;0.040413057639878;0.009018184694796
0.009089714720452;0.027810617575858;0.003925679083151
0.026263928651083;0.076249989947002;0.013912923098221
0.014564931116767;0.052725971320802;0.008909412730275
0.005032188283892;-0.064701104221456;0.009601597959042
-0.013871362968347;0.028317288746271;0.013972253260687
-0.011268190887071;-0.000731858357259;0.010798089568769
0.040804416837516;-0.044241239816313;0.012202236747125
0.024818740394695;0.034968353157847;0.00916651010096
-0.007629249632598;-0.002034727081171;0.014437006200002
0.00684707586169;0.076105226755454;0.009838918608905
0.016654801660897;-0.009441777048599;0.011747372168221
9.77717213658247e-05;-0.008790342686643;0.015326958636988
-0.006620978756035;0.080914581674587;0.006170336896439
-0.021986415841466;-0.003176747814476;0.009482937634111
-0.020385403904147;-0.040573905630485;0.008365552907672
-0.034363704692737;-0.071891009401566;0.004123446291371
-0.017351425175607;-0.07826058982958;0.002521531904795
-0.018549128762305;-0.080118384121087;0.004439873824521
-0.009682455781208;-0.050522353849495;0.017176082033838
0.020648165405313;-0.029193910295076;0.003619139910412
0.019160202020816;0.015369025502449;0.006051676571508
-0.001814887577797;0.037694726598627;0.005824244282056
-0.012948642347991;-0.036013865096789;0.003668581712466
0.011625668743303;-0.005267771692364;0.005389156423973
-0.01811832211505;0.016486919037166;0.009443384192467
0.026468638192693;0.010061041812435;0.015198409951646
0.021240906466069;0.021344528353478;0.006081341652741
-0.020846764214325;-0.025800017693278;0.011856144132741
0.001106042597911;0.019422394865732;0.006654866556576
-0.009642736019408;0.051286381804876;0.009542267796577
0.017070331476695;-0.004149878157647;0.011559493320412
0.015780966901211;0.003586910190523;0.004874961682603
0.011732606563538;0.123844910367457;0.010105904340002
0.018167207975728;-0.045125903764646;0.010521215477262
0.01664258019573;0.156883087638027;0.003935567443562
0.005469105663736;-0.069100296764543;0.012103353143015
-0.019896545297336;0.008669706693691;0.0080293486537
-0.034128441488205;0.045117861365117;0.00648676442959
-0.00282621382065;-0.006441962023789;0.010798089568768
-0.012004534163572;-0.049710071496933;0.011332061030961
-0.000907443788899;0.073314514118433;0.005883574444521
0.002025707851986;-0.012320956080457;0.006051676571508
-0.01967350355798;0.002163405473658;0.00288740124
-0.042252660460193;-0.027159183213905;0.002620415508904
-0.034470642512981;-0.03181573254196;0.00370813515411
-0.04369784871659;-0.055323666369098;-0.01184625577233
