# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; IPS299
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=4)
IPS299;MSONDQ;GDP252;GDP274_3;LBPUR7
-0.009053263391316;0.021223892360526;0.00329282401685;0.009365041815677;0.018585391689537
-0.001992604048512;-0.071657779815186;0.001779904873973;0.000751429803933;-0.003258060892035
-0.00674151228397;-0.028043847162241;0.003896014001918;0.003423180217915;-0.002150641179964
-0.008582052145626;0.006546513217685;0.009245616984248;0.007333398271711;0.003049416598456
0.00230912283745;-0.025349643319582;0.005082617251234;0.011591500493996;0.005071661290064
0.010916706747783;0.044024095028994;0.010412443512741;0.00519043179383;-0.004493877092462
0.019091377059484;0.014355683161628;0.009482937634111;0.009142395947845;-0.006066734074823
0.012205685398346;0.033231194859297;0.008573208476303;0.005691384996452;0.002134591618919
0.019915151938405;0.056111821523071;0.004756301357672;-0.001127144705899;-0.001893848203252
0.008631613806527;0.009176377864099;0.007979906851645;0.008029166608686;0.001123469273115
0.006058537578065;-0.014572827948947;0.004360766941234;0.002003812810487;0.0087630603303
0.010478912076487;-0.011379995335409;0.007505265551919;0.004592071024032;-0.001540757860273
0.002147296505264;0.036279264281292;0.009690593202741;0.005301754727746;0.005296355144687
-0.00027221366783;-0.037348903418824;0.005329826261508;0.005872284764065;-0.001235816200427
0.001490604498322;0.0287757055195;0.01122328906644;0.004397255889679;0.01104209799862
0.006565042733791;0.005983545250561;0.001364593736713;-0.000250476601311;0.011571733513089
0.004130138408448;-0.015980247866755;0.00504306380959;0.003033549949209;0.012438409809492
-0.003226013564126;-0.037099589033383;0.006457099348357;0.003910218053797;0.020864429357857
0.003732518719852;-0.00299177262528;0.010679429243837;0.01337266743665;0.006066734074823
0.00737980640164;0.032949710875735;0.003985009245617;0.005844454030586;0.015375479480636
0.00932472612489;-0.020588542797628;0.000276874091507;0.020093789571824;-0.015359429919592
0.009256391107587;0.05188956176965;0.008622650278357;0.009086734480887;-0.001300014444605
0.012509062837803;0.00402119976516;0.007178949658357;0.013957112839709;0.001235816200427
0.019456706575069;0.032225894918009;0.001582137665754;0.013998858939927;0.006130932319001
0.009667527612791;0.055203030376143;0.010788201208358;0.013344836703171;0.013561879082607
0.00723787982724;-0.024135240990501;0.004716747916028;0.011925469295743;0.00096297366267
0.002709370795941;0.07652343153103;0.005537481830138;0.008947580813492;0.00096297366267
0.007808589861863;-0.020081871627218;0.007851358166302;0.019620667102681;-0.00502351260693
0.003818876159301;0.015948078268632;0.002521531904795;0.006081015265157;-0.010047025213861
-0.003228266366894;-0.007117523584337;0.003203828773151;0.006651545301476;-0.019195275009229
-0.005366176193957;-0.037541921007552;0.006496652790001;0.012969121801205;0.001059271028937
0.004897217751035;0.027513048793237;0.003154386971096;0.007041175570182;0.006708716516603
0.006692326090197;-0.003450189398509;0.005626477073836;0.030349414858829;0.004814868313352
0.006464793010604;-0.050980770622723;0.002323764696576;0.016962832055439;0.018633540372671
0.002182590415301;0.034855759564425;0.002877512879589;0.002588258213545;-0.001845699520118
-0.015705039031686;0.023314916238408;-0.005033175449179;0.007249906071275;-0.010640858972507
-0.010936981972696;-0.064379408240242;-0.002966508123288;0.016155740784548;0.00438153016515
0.006536882699188;-0.106143589001214;0.00607145329233;0.004202440755326;0.021650857849038
0.009161397924192;0.095406985628231;0.003035726646165;0.017867330893506;0.007430946763606
0.00087784214536;-0.043766738244023;-0.00061307834548;0.016086163950851;0.005729693292888
-0.006769296851446;0.029949895850925;0.011599046762056;0.000166984400874;0.02108912321248
0.017000025156297;0.049050594735445;0.004113557930959;0.004466832723377;0.002038294252652
0.00758856612483;-0.03477533556912;0.007159172937535;0.000236561234571;0.013979167669764
0.010216460553987;0.011733860914742;0.00844465979096;0.001544605708083;-0.006451923539891
0.00640058813171;-0.011339783337757;0.002630303869316;-0.000640106870017;-0.005248206461553
-0.001243171660943;0.032129386123645;0.006536206231645;0.006150592098855;-0.005376602949909
0.004296845813298;0.007495516362263;0.008128232257809;0.003478841684873;-0.000208644293578
0.010831100242589;0.010382737793647;0.006704308358631;0.000848837371109;-0.004734620508129
0.009384425398249;0.003804054977844;0.008414994709727;0.006874191169308;0.013626077326785
0.01208027937758;0.036753765853579;0.005527593469727;0.006192338199073;-0.011956922978157
0.008151766816891;0.016181307855012;0.005537481830138;0.009879910385038;-0.013433482594251
0.015707291834454;0.026950080826116;0.007782139643426;0.001015821771983;0.00178150127594
0.010221341626651;0.013639909603428;0.001245933411781;0.002588258213545;0.002760524499655
0.002174705605612;0.011814284910047;0.006516429510823;-0.006261915032771;-0.00324201133099
0.012161004810109;0.024842972149169;0.006921852287672;0.006442814800384;0.002246938546231
0.003178704705992;0.05710907906483;0.005468263307261;0.003464926318133;0.007463045885695
0.004495092456903;-0.018055186945576;0.00710973113548;0.002769157981159;0.003354358258301
0.01903655885879;-0.012353125678578;0.00885997092822;-0.009239803515022;0.001492609177139
0.009811331522832;0.013865096790279;0.005240831017809;-0.00737514437193;0.003338308697257
0.011937226401797;0.004439404540739;0.006892187206439;-0.002268204778537;-0.005922288025423
0.016901652768751;0.040413057639878;0.009018184694796;0.00027830733479;0.001059271028937
0.011791169688989;0.027810617575858;0.003925679083151;-0.00954594158329;0.008859357696567
0.02415117207696;0.076249989947002;0.013912923098221;0.002017728177226;0.00826552393792
0.029815469170583;0.052725971320802;0.008909412730275;-0.005260008627527;0.01962861315743
0.010394807439806;-0.064701104221456;0.009601597959042;0.002630004313764;0.028471921292953
0.008620349792686;0.028317288746271;0.013972253260687;-0.004856462992082;0.017895260564623
0.006422740692264;-0.000731858357259;0.010798089568769;-0.005232177894049;0.019885406134142
0.009651757993414;-0.044241239816313;0.012202236747125;-0.004828632258603;0.001637055226539
0.008913214152558;0.034968353157847;0.00916651010096;-0.012231607364012;0.025021265668384
0.003316501141983;-0.002034727081171;0.014437006200002;0.00464773249099;-0.005633395926622
0.002823888269994;0.076105226755454;0.009838918608905;-0.011967215395962;0.001492609177139
0.019531800000673;-0.009441777048599;0.011747372168221;-0.002810904081377;0.022244691607685
0.005487076609194;-0.008790342686643;0.015326958636988;-0.002156881844621;0.044681977947903
0.016273871730659;0.080914581674587;0.006170336896439;-0.002852650181596;-0.009019853307012
0.002298985224993;-0.003176747814476;0.009482937634111;-0.004675563224469;0.018537243006404
0.001596110761301;-0.040573905630485;0.008365552907672;0.007458636572367;-0.002214839424142
-0.008675543460508;-0.071891009401566;0.004123446291371;0.006442814800384;0.012277914199047
-0.010849498131863;-0.07826058982958;0.002521531904795;-0.003784979753142;-0.001974096008474
-0.017224554498858;-0.080118384121087;0.004439873824521;-0.002282120145276;0.004734620508129
-0.013444726920884;-0.050522353849495;0.017176082033838;-0.001294129106773;0.015311281236458
0.006156159031355;-0.029193910295076;0.003619139910412;-0.001252383006554;0.022276790729773
0.005194212249314;0.015369025502449;0.006051676571508;-0.004118948554889;0.004830917874396
0.0043584224223;0.037694726598627;0.005824244282056;-0.00681852970235;-0.000369139904024
-0.001073460519068;-0.036013865096789;0.003668581712466;-0.001057567872201;-0.011732229123533
0.010215334152603;-0.005267771692364;0.005389156423973;-0.012217691997273;0.007045757298538
-0.00688418979263;0.016486919037166;0.009443384192467;-0.006735037501913;0.03277320365288
0.010265271280628;0.010061041812435;0.015198409951646;0.00300571921573;0.010512462484151
0.007496952145592;0.021344528353478;0.006081341652741;-0.005886200130804;0.009164299356413
0.008919972560862;-0.025800017693278;0.011856144132741;0.00683244506909;-0.016803890413597
0.000414515709357;0.019422394865732;0.006654866556576;0.008975411546971;0.009629736626703
0.00335479878904;0.051286381804876;0.009542267796577;-0.011577585127256;0.013513730399474
0.015543588166636;-0.004149878157647;0.011559493320412;-0.006178422832334;0.002904970549056
0.019323040277477;0.003586910190523;0.004874961682603;-0.000932329571546;0.002632128011299
0.008506958720025;0.123844910367457;0.010105904340002;-0.001224552273075;-0.002439533278765
0.007008093944872;-0.045125903764646;0.010521215477262;0.010728747756147;-0.001123469273115
0.016734945363901;0.156883087638027;0.003935567443562;-0.002129051111142;-0.001219766639382
-0.000470460311427;-0.069100296764543;0.012103353143015;-0.003840641220099;0.012438409809492
0.010317836678558;0.008669706693691;0.0080293486537;0.011118378024853;-0.010929751071308
0.00754876660925;0.045117861365117;0.00648676442959;0.005246093260788;-0.008185276132698
0.004686956159332;-0.006441962023789;0.010798089568768;0.001614182541781;0.049127706357231
0.003577826263107;-0.049710071496933;0.011332061030961;0.007778690007375;0.002439533278765
0.002369197577933;0.073314514118433;0.005883574444521;-0.002031643543966;-0.01556807421317
0.00776803941203;-0.012320956080457;0.006051676571508;-0.001614182541781;0.007575392813006
-0.00348959148801;0.002163405473658;0.00288740124;0.005232177894049;-0.002503731522943
0.004279198858279;-0.027159183213905;0.002620415508904;0.016712355454128;-0.002696326255477
-0.016783005156283;-0.03181573254196;0.00370813515411;0.018089976761338;-0.015600173335259
-0.026370558270816;-0.055323666369098;-0.01184625577233;0.008502289077829;-0.004461777970373
