# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; PMNO
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=2)
PMNO;MSONDQ;GDP252
0.03211351755041;0.014942778327343;0.003134610250274
-0.069454817027633;-0.002670076644068;-0.00102838948274
0.262882748319641;0.034759250770061;0.006941629008494
0.000746825989546;0.004165962956706;0.003391707620959
0.0201643017177;-0.010889408964058;0.002956619762877
0.023151605675877;0.010101253810088;0.006249443779727
0.112770724421209;0.018594027714107;0.00504306380959
-0.02539208364451;0.017065971803349;0.007287721622878
0.053024645257656;0.042841862298034;0.006031899850686
0.123973114264376;0.015377067901981;0.009295058786303
-0.030619865571323;0.041345975985394;0.007366828506165
-0.158327109783419;0.028542475933119;-0.000217543929041
-0.165048543689321;0.02332295863794;0.001483254061644
0.159073935772965;0.044900716577798;-0.00123604505137
-0.148618371919342;0.01314932323208;-0.003579586468768
-0.073188946975356;-0.041788307959563;0.00165135618863
-0.118745332337565;0.038909128927708;0.00184912339685
-0.347274085138163;-0.140733949381137;-0.005992346409042
0.091859596713966;-0.056337008709919;0.00350047958548
0.260642270351008;-0.029419097481926;0.006733973439864
0.256908140403287;0.015964163067694;0.005962681327809
0.077669902912622;-0.02261522747927;0.00442998546411
0.034353995519043;0.019591285255869;0.008563320115892
-0.044809559372666;0.022969093058605;0.003905902362329
-0.127707244212099;0.044619232594236;0.004627752672329
0.004480955937267;-0.003763842980192;0.005883574444521
0.044062733383123;-0.000772070354911;0.005369379703151
0.0403286034354;0.038048592177962;0.002481978463151
-0.061239731142645;0.011026129756074;0.004390432022466
0.017176997759523;0.020588542797628;0.006991070810549
-0.0268857356236;0.020049702029097;0.00267974567137
0.106796116504855;0.047932701200731;0.010135569421234
-0.002987303958179;0.033938926017968;0.002116109127945
-0.050037341299477;0.030335931028381;0.003955344164384
-0.059746079163556;0.074167008468647;0.00257097370685
-0.119492158327109;-0.066985145688067;-0.000187878847808
-0.083644510828976;-0.0016969463009;0.004884850043014
-0.054518297236745;0.004865651715847;0.001433812259589
0.032860343539956;0.002396635060036;-0.000791068832877
-0.453323375653472;-0.095784978406157;-0.011134293822741
0.465272591486183;0.015618339887891;0.005310049540686
0.269604182225543;-0.000522755969472;0.006565871312878
-0.225541448842421;0.0104229497913;0.002135885848767
0.073188946975356;-0.013245832026443;0.000118660324932
-0.170276325616132;-0.026885741629872;0.001987560442603
-0.185959671396565;-0.063856652270772;-0.00380701875822
0.05078416728902;0.021223892360526;0.00329282401685
0.015683345780433;-0.071657779815186;0.001779904873973
0.00149365197909;-0.028043847162241;0.003896014001918
0.061239731142643;0.006546513217685;0.009245616984248
0.315907393577297;-0.025349643319582;0.005082617251234
0.088125466766245;0.044024095028994;0.010412443512741
0.162808065720686;0.014355683161628;0.009482937634111
0.061239731142646;0.033231194859297;0.008573208476303
-0.179238237490665;0.056111821523071;0.004756301357672
-0.049290515309933;0.009176377864099;0.007979906851645
-0.206123973114264;-0.014572827948947;0.004360766941234
0.017923823749066;-0.011379995335409;0.007505265551919
-0.037341299477223;0.036279264281292;0.009690593202741
-0.008961911874533;-0.037348903418824;0.005329826261508
0.055265123226289;0.0287757055195;0.01122328906644
0.048543689320387;0.005983545250561;0.001364593736713
0.02165795369679;-0.015980247866755;0.00504306380959
0.01867064973861;-0.037099589033383;0.006457099348357
-0.029126213592233;-0.00299177262528;0.010679429243837
0.0;0.032949710875735;0.003985009245617
0.073935772964899;-0.020588542797628;0.000276874091507
0.056758775205379;0.05188956176965;0.008622650278357
0.032860343539954;0.00402119976516;0.007178949658357
-0.0201643017177;0.032225894918009;0.001582137665754
-0.081404032860343;0.055203030376143;0.010788201208358
0.027632561613143;-0.024135240990501;0.004716747916028
-0.003734129947721;0.07652343153103;0.005537481830138
-0.028379387602689;-0.020081871627218;0.007851358166302
-0.059746079163556;0.015948078268632;0.002521531904795
-0.128454070201643;-0.007117523584337;0.003203828773151
-0.092606422703509;-0.037541921007552;0.006496652790001
0.089619118745332;0.027513048793237;0.003154386971096
0.036594473487677;-0.003450189398509;0.005626477073836
0.026138909634056;-0.050980770622723;0.002323764696576
-0.151605675877521;0.034855759564425;0.002877512879589
-0.112770724421209;0.023314916238408;-0.005033175449179
-0.017176997759523;-0.064379408240242;-0.002966508123288
0.251680358476474;-0.106143589001214;0.00607145329233
0.171769977595221;0.095406985628231;0.003035726646165
-0.115011202389842;-0.043766738244023;-0.00061307834548
0.076176250933532;0.029949895850925;0.011599046762056
0.06422703510082;0.049050594735445;0.004113557930959
-0.07766990291262;-0.03477533556912;0.007159172937535
0.031366691560867;0.011733860914742;0.00844465979096
0.053771471247199;-0.011339783337757;0.002630303869316
-0.156833457804332;0.032129386123645;0.006536206231645
0.014189693801344;0.007495516362263;0.008128232257809
0.149365197908888;0.010382737793647;0.006704308358631
0.05078416728902;0.003804054977844;0.008414994709727
0.005974607916356;0.036753765853579;0.005527593469727
0.004480955937267;0.016181307855012;0.005537481830138
-0.048543689320389;0.026950080826116;0.007782139643426
-0.113517550410753;0.013639909603428;0.001245933411781
-0.212845407020164;0.011814284910047;0.006516429510823
0.066467513069454;0.024842972149169;0.006921852287672
-0.049290515309933;0.05710907906483;0.005468263307261
-0.0201643017177;-0.018055186945576;0.00710973113548
0.179985063480211;-0.012353125678578;0.00885997092822
-0.017176997759523;0.013865096790279;0.005240831017809
0.077669902912622;0.004439404540739;0.006892187206439
0.012696041822254;0.040413057639878;0.009018184694796
0.038088125466766;0.027810617575858;0.003925679083151
-0.009708737864077;0.076249989947002;0.013912923098221
-0.011202389843167;0.052725971320802;0.008909412730275
-0.066467513069456;-0.064701104221456;0.009601597959042
-0.071695294996266;0.028317288746271;0.013972253260687
-0.036594473487677;-0.000731858357259;0.010798089568769
-0.04555638536221;-0.044241239816313;0.012202236747125
0.129200896191186;0.034968353157847;0.00916651010096
0.058999253174012;-0.002034727081171;0.014437006200002
0.032860343539954;0.076105226755454;0.009838918608905
0.067961165048545;-0.009441777048599;0.011747372168221
-0.070201643017179;-0.008790342686643;0.015326958636988
-0.137415982076176;0.080914581674587;0.006170336896439
-0.044809559372666;-0.003176747814476;0.009482937634111
-0.084391336818522;-0.040573905630485;0.008365552907672
-0.147871545929798;-0.071891009401566;0.004123446291371
0.137415982076178;-0.07826058982958;0.002521531904795
0.123973114264376;-0.080118384121087;0.004439873824521
-0.115011202389843;-0.050522353849495;0.017176082033838
0.300970873786407;-0.029193910295076;0.003619139910412
0.023898431665423;0.015369025502449;0.006051676571508
-0.205377147124721;0.037694726598627;0.005824244282056
0.039581777445856;-0.036013865096789;0.003668581712466
-0.025392083644512;-0.005267771692364;0.005389156423973
-0.023151605675877;0.016486919037166;0.009443384192467
0.182972367438388;0.010061041812435;0.015198409951646
0.194921583271098;0.021344528353478;0.006081341652741
-0.023151605675879;-0.025800017693278;0.011856144132741
-0.068707991038087;0.019422394865732;0.006654866556576
-0.073935772964899;0.051286381804876;0.009542267796577
0.016430171769977;-0.004149878157647;0.011559493320412
-0.100821508588499;0.003586910190523;0.004874961682603
-0.06572068707991;0.123844910367457;0.010105904340002
0.097087378640776;-0.045125903764646;0.010521215477262
0.036594473487677;0.156883087638027;0.003935567443562
-0.011202389843167;-0.069100296764543;0.012103353143015
-0.09111277072442;0.008669706693691;0.0080293486537
-0.024645257654966;0.045117861365117;0.00648676442959
-0.053024645257656;-0.006441962023789;0.010798089568768
0.021657953696789;-0.049710071496933;0.011332061030961
0.110530246452576;0.073314514118433;0.005883574444521
-0.06572068707991;-0.012320956080457;0.006051676571508
-0.086631814787155;0.002163405473658;0.00288740124
-0.064973861090366;-0.027159183213905;0.002620415508904
-0.004480955937267;-0.03181573254196;0.00370813515411
-0.089619118745332;-0.055323666369098;-0.01184625577233
