# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; HHSNTN
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=2)
HHSNTN;MSONDQ;GDP252
-0.01023890784983;-0.020081871627218;0.007851358166302
0.042662116040956;0.015948078268632;0.002521531904795
-0.119453924914675;-0.007117523584337;0.003203828773151
0.051763367463026;-0.037541921007552;0.006496652790001
0.014789533560865;0.027513048793237;0.003154386971096
-0.062571103526735;-0.003450189398509;0.005626477073836
-0.035267349260524;-0.050980770622723;0.002323764696576
-0.232081911262797;0.034855759564425;0.002877512879589
-0.236632536973832;0.023314916238408;-0.005033175449179
0.251990898748576;-0.064379408240242;-0.002966508123288
0.116040955631399;-0.106143589001214;0.00607145329233
0.022753128555177;0.095406985628231;0.003035726646165
-0.18316268486917;-0.043766738244023;-0.00061307834548
-0.015358361774744;0.029949895850925;0.011599046762056
0.120591581342434;0.049050594735445;0.004113557930959
-0.044937428896472;-0.03477533556912;0.007159172937535
0.174630261660977;0.011733860914742;0.00844465979096
0.026166097838452;-0.011339783337757;0.002630303869316
-0.139362912400453;0.032129386123645;0.006536206231645
-0.102389078498293;0.007495516362263;0.008128232257809
0.138225255972696;0.010382737793647;0.006704308358631
0.189988623435721;0.003804054977844;0.008414994709727
-0.031285551763367;0.036753765853579;0.005527593469727
-0.038111490329921;0.016181307855012;0.005537481830138
0.090443686006826;0.026950080826116;0.007782139643426
-0.026166097838452;0.013639909603428;0.001245933411781
-0.034698521046643;0.011814284910047;0.006516429510823
0.024459613196814;0.024842972149169;0.006921852287672
-0.046075085324232;0.05710907906483;0.005468263307261
-0.008532423208191;-0.018055186945576;0.00710973113548
0.01990898748578;-0.012353125678578;0.00885997092822
0.100682593856655;0.013865096790279;0.005240831017809
0.066552901023891;0.004439404540739;0.006892187206439
0.023890784982935;0.040413057639878;0.009018184694796
0.046643913538111;0.027810617575858;0.003925679083151
0.088737201365187;0.076249989947002;0.013912923098221
-0.013651877133106;0.052725971320802;0.008909412730275
0.040386803185444;-0.064701104221456;0.009601597959042
-0.017064846416382;0.028317288746271;0.013972253260687
-0.074516496018208;-0.000731858357259;0.010798089568769
-0.105233219567691;-0.044241239816313;0.012202236747125
0.139931740614334;0.034968353157847;0.00916651010096
-0.019908987485778;-0.002034727081171;0.014437006200002
0.024459613196814;0.076105226755454;0.009838918608905
0.000568828213879;-0.009441777048599;0.011747372168221
0.107508532423203;-0.008790342686643;0.015326958636988
-0.050056882821382;0.080914581674587;0.006170336896439
0.01478953356087;-0.003176747814476;0.009482937634111
-0.107508532423213;-0.040573905630485;0.008365552907672
-0.238339021615471;-0.071891009401566;0.004123446291371
0.019340159271899;-0.07826058982958;0.002521531904795
-0.042093287827075;-0.080118384121087;0.004439873824521
-0.072241183162686;-0.050522353849495;0.017176082033838
0.209328782707622;-0.029193910295076;0.003619139910412
-0.008532423208191;0.015369025502449;0.006051676571508
-0.160409556313992;0.037694726598627;0.005824244282056
-0.051763367463025;-0.036013865096789;0.003668581712466
-0.114334470989761;-0.005267771692364;0.005389156423973
0.254835039817973;0.016486919037166;0.009443384192467
-0.057451649601821;0.010061041812435;0.015198409951646
0.079067121729239;0.021344528353478;0.006081341652741
0.093856655290102;-0.025800017693278;0.011856144132741
-0.113765642775882;0.019422394865732;0.006654866556576
0.05688282138794;0.051286381804876;0.009542267796577
-0.042662116040956;-0.004149878157647;0.011559493320412
-0.039817974971558;0.003586910190523;0.004874961682603
-0.088737201365187;0.123844910367457;0.010105904340002
-0.065984072810012;-0.045125903764646;0.010521215477262
-0.072241183162684;0.156883087638027;0.003935567443562
0.093287827076223;-0.069100296764543;0.012103353143015
-0.089874857792947;0.008669706693691;0.0080293486537
0.02901023890785;0.045117861365117;0.00648676442959
0.173492605233219;-0.006441962023789;0.010798089568768
-0.007963594994312;-0.049710071496933;0.011332061030961
-0.111490329920363;0.073314514118433;0.005883574444521
0.006257110352672;-0.012320956080457;0.006051676571508
-0.155858930602956;0.002163405473658;0.00288740124
-0.064277588168373;-0.027159183213905;0.002620415508904
-0.210466439135379;-0.03181573254196;0.00370813515411
0.142207053469851;-0.055323666369098;-0.01184625577233
