# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; FSDJ
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=1)
FSDJ;MSONDQ
0.000889806065658;0.026950080826116
0.011829049818294;0.013639909603428
0.032122876898455;0.011814284910047
0.024215067623712;0.024842972149169
0.019664817336707;0.05710907906483
0.038164572291449;-0.018055186945576
0.014398797341634;-0.012353125678578
0.003041763045109;0.013865096790279
0.04556628177261;0.004439404540739
0.04583792309039;0.040413057639878
0.025145671529873;0.027810617575858
0.059549612497979;0.076249989947002
-0.008847967105579;0.052725971320802
0.035592759054668;-0.064701104221456
0.055491260224636;0.028317288746271
-0.038861750578529;-0.000731858357259
0.018164076520223;-0.044241239816313
0.057666198266144;0.034968353157847
0.09170347509808;-0.002034727081171
0.018800574474909;0.076105226755454
-0.006421270238179;-0.009441777048599
-0.003781804886135;-0.008790342686643
-0.005140269689221;0.080914581674587
0.013887275050267;-0.003176747814476
-0.022875194241617;-0.040573905630485
-0.005701369103227;-0.071891009401566
0.012085714713607;-0.07826058982958
-0.05693465167165;-0.080118384121087
-0.022704540489791;-0.050522353849495
0.035978247004584;-0.029193910295076
-0.014917110665947;0.015369025502449
-0.109776608583969;0.037694726598627
-0.007014181639217;-0.036013865096789
-0.021859663691523;-0.005267771692364
0.043510871075209;0.016486919037166
0.048496160613351;0.010061041812435
0.042285386575032;0.021344528353478
0.048956375747081;-0.025800017693278
-0.015445597628974;0.019422394865732
-0.012331018184997;0.051286381804876
0.018002176229118;-0.004149878157647
0.022172335242564;0.003586910190523
-0.020615045520575;0.123844910367457
0.012527002747913;-0.045125903764646
0.005555736305482;0.156883087638027
0.029456299057469;-0.069100296764543
0.014935366408502;0.008669706693691
0.006634813365373;0.045117861365117
0.069780058325424;-0.006441962023789
0.022903856015642;-0.049710071496933
0.057578405444808;0.073314514118433
0.021496846946638;-0.012320956080457
0.000866566789424;0.002163405473658
-0.086689730357258;-0.027159183213905
0.009662632844735;-0.03181573254196
-0.091887323594527;-0.055323666369098
