# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; EXRUK
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=2)
EXRUK;MSONDQ;GDP252
-0.191620069323742;0.011733860914742;0.00844465979096
-0.058256894860428;-0.011339783337757;0.002630303869316
0.032737628795303;0.032129386123645;0.006536206231645
-0.017437838225897;0.007495516362263;0.008128232257809
-0.007316438310752;0.010382737793647;0.006704308358631
-0.00215766277261;0.003804054977844;0.008414994709727
0.009670252244507;0.036753765853579;0.005527593469727
0.027912310231111;0.016181307855012;0.005537481830138
0.01947781030182;0.026950080826116;0.007782139643426
-0.001471133708597;0.013639909603428;0.001245933411781
0.008375654580942;0.011814284910047;0.006516429510823
-0.013436354538514;0.024842972149169;0.006921852287672
-0.007865661561965;0.05710907906483;0.005468263307261
-0.017457453342016;-0.018055186945576;0.00710973113548
-0.003746487177889;-0.012353125678578;0.00885997092822
0.017535913806472;0.013865096790279;0.005240831017809
0.049096635634897;0.004439404540739;0.006892187206439
-0.003687641829551;0.040413057639878;0.009018184694796
0.002491119746561;0.027810617575858;0.003925679083151
-0.006316067388912;0.076249989947002;0.013912923098221
0.021066634707104;0.052725971320802;0.008909412730275
-0.008611035974317;-0.064701104221456;0.009601597959042
0.00455070693859;0.028317288746271;0.013972253260687
-0.0001373058128;-0.000731858357259;0.010798089568769
0.012965591751763;-0.044241239816313;0.012202236747125
-0.025028888162256;0.034968353157847;0.00916651010096
-0.015574402195012;-0.002034727081171;0.014437006200002
-0.002687270907699;0.076105226755454;0.009838918608905
0.016731694045771;-0.009441777048599;0.011747372168221
-0.013851214244339;-0.008790342686643;0.015326958636988
-0.043100490789822;0.080914581674587;0.006170336896439
-0.033442988370786;-0.003176747814476;0.009482937634111
-0.017797383304278;-0.040573905630485;0.008365552907672
0.006892751802676;-0.071891009401566;0.004123446291371
-0.02180887070088;-0.07826058982958;0.002521531904795
0.010292051425342;-0.080118384121087;0.004439873824521
0.002201600632703;-0.050522353849495;0.017176082033838
-0.009606699268295;-0.029193910295076;0.003619139910412
0.021264551228699;0.015369025502449;0.006051676571508
0.051643658462385;0.037694726598627;0.005824244282056
0.012784544230023;-0.036013865096789;0.003668581712466
0.018258926986459;-0.005267771692364;0.005389156423973
0.009639848814533;0.016486919037166;0.009443384192467
-0.005033827248499;0.010061041812435;0.015198409951646
0.05670141615254;0.021344528353478;0.006081341652741
0.07813720734492;-0.025800017693278;0.011856144132741
-0.019980153425517;0.019422394865732;0.006654866556576
0.007988648340004;0.051286381804876;0.009542267796577
0.027433309095586;-0.004149878157647;0.011559493320412
0.014426917902307;0.003586910190523;0.004874961682603
-0.01989580842622;0.123844910367457;0.010105904340002
-0.042782137455282;-0.045125903764646;0.010521215477262
-0.020750831337657;0.156883087638027;0.003935567443562
0.002935794428875;-0.069100296764543;0.012103353143015
0.043041056987989;0.008669706693691;0.0080293486537
0.02787307999888;0.045117861365117;0.00648676442959
0.02542119048455;-0.006441962023789;0.010798089568768
0.022184696325638;-0.049710071496933;0.011332061030961
0.018398978915518;0.073314514118433;0.005883574444521
0.02081163819761;-0.012320956080457;0.006051676571508
0.012985206867882;0.002163405473658;0.00288740124
-0.038210246191282;-0.027159183213905;0.002620415508904
-0.004570322054709;-0.03181573254196;0.00370813515411
-0.04715473913955;-0.055323666369098;-0.01184625577233
