# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; FSDJ
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=2)
FSDJ;MSONDQ;GDP252
0.000790135392023;-0.066985145688067;-0.000187878847808
0.001239428065919;-0.0016969463009;0.004884850043014
-0.002496672910286;0.004865651715847;0.001433812259589
0.001296493399787;0.002396635060036;-0.000791068832877
-0.001501257244844;-0.095784978406157;-0.011134293822741
0.008247360921969;0.015618339887891;0.005310049540686
0.001612289342416;-0.000522755969472;0.006565871312878
0.000738234341763;0.0104229497913;0.002135885848767
0.002216510524552;-0.013245832026443;0.000118660324932
-0.006534884477558;-0.026885741629872;0.001987560442603
-0.003501642500402;-0.063856652270772;-0.00380701875822
-0.002403199376981;0.021223892360526;0.00329282401685
-7.33328272334924e-05;-0.071657779815186;0.001779904873973
0.001852428530188;-0.028043847162241;0.003896014001918
0.01243972635494;0.006546513217685;0.009245616984248
0.005984113630765;-0.025349643319582;0.005082617251234
0.008300553043131;0.044024095028994;0.010412443512741
0.000966237463056;0.014355683161628;0.009482937634111
0.003089790882664;0.033231194859297;0.008573208476303
-0.004506612090518;0.056111821523071;0.004756301357672
-0.004339031087438;0.009176377864099;0.007979906851645
0.003158734068831;-0.014572827948947;0.004360766941234
0.001548252225677;-0.011379995335409;0.007505265551919
0.004923111563503;0.036279264281292;0.009690593202741
0.0017956214105;-0.037348903418824;0.005329826261508
0.003293263656819;0.0287757055195;0.01122328906644
0.00811231490562;0.005983545250561;0.001364593736713
0.016615307866185;-0.015980247866755;0.00504306380959
0.013726924044234;-0.037099589033383;0.006457099348357
-0.000250725969168;-0.00299177262528;0.010679429243837
0.004077718336873;0.032949710875735;0.003985009245617
0.024151288721153;-0.020588542797628;0.000276874091507
0.010785348101119;0.05188956176965;0.008622650278357
0.018843438028855;0.00402119976516;0.007178949658357
-0.042373205217786;0.032225894918009;0.001582137665754
-0.002432894007726;0.055203030376143;0.010788201208358
0.004071521196544;-0.024135240990501;0.004716747916028
0.002726483530841;0.07652343153103;0.005537481830138
0.004037436924731;-0.020081871627218;0.007851358166302
0.011107082969897;0.015948078268632;0.002521531904795
0.01191038728512;-0.007117523584337;0.003203828773151
0.016918451313974;-0.037541921007552;0.006496652790001
0.003212442618354;0.027513048793237;0.003154386971096
-0.001745527859502;-0.003450189398509;0.005626477073836
0.010368073985592;-0.050980770622723;0.002323764696576
-0.005941250076818;0.034855759564425;0.002877512879589
-0.01489353571128;0.023314916238408;-0.005033175449179
0.020160072134713;-0.064379408240242;-0.002966508123288
0.011653980603984;-0.106143589001214;0.00607145329233
0.004455227468618;0.095406985628231;0.003035726646165
-0.000776708254643;-0.043766738244023;-0.00061307834548
0.019809933706091;0.029949895850925;0.011599046762056
0.00714995065527;0.049050594735445;0.004113557930959
-0.002010972036954;-0.03477533556912;0.007159172937535
-0.004917430851534;0.011733860914742;0.00844465979096
0.008917943148468;-0.011339783337757;0.002630303869316
0.008518744025569;0.032129386123645;0.006536206231645
0.007826988236278;0.007495516362263;0.008128232257809
0.008414425496688;0.010382737793647;0.006704308358631
0.014107531746143;0.003804054977844;0.008414994709727
-0.012494725975366;0.036753765853579;0.005527593469727
0.007470136238966;0.016181307855012;0.005537481830138
0.000889806065658;0.026950080826116;0.007782139643426
0.011829049818294;0.013639909603428;0.001245933411781
0.032122876898455;0.011814284910047;0.006516429510823
0.024215067623712;0.024842972149169;0.006921852287672
0.019664817336707;0.05710907906483;0.005468263307261
0.038164572291449;-0.018055186945576;0.00710973113548
0.014398797341634;-0.012353125678578;0.00885997092822
0.003041763045109;0.013865096790279;0.005240831017809
0.04556628177261;0.004439404540739;0.006892187206439
0.04583792309039;0.040413057639878;0.009018184694796
0.025145671529873;0.027810617575858;0.003925679083151
0.059549612497979;0.076249989947002;0.013912923098221
-0.008847967105579;0.052725971320802;0.008909412730275
0.035592759054668;-0.064701104221456;0.009601597959042
0.055491260224636;0.028317288746271;0.013972253260687
-0.038861750578529;-0.000731858357259;0.010798089568769
0.018164076520223;-0.044241239816313;0.012202236747125
0.057666198266144;0.034968353157847;0.00916651010096
0.09170347509808;-0.002034727081171;0.014437006200002
0.018800574474909;0.076105226755454;0.009838918608905
-0.006421270238179;-0.009441777048599;0.011747372168221
-0.003781804886135;-0.008790342686643;0.015326958636988
-0.005140269689221;0.080914581674587;0.006170336896439
0.013887275050267;-0.003176747814476;0.009482937634111
-0.022875194241617;-0.040573905630485;0.008365552907672
-0.005701369103227;-0.071891009401566;0.004123446291371
0.012085714713607;-0.07826058982958;0.002521531904795
-0.05693465167165;-0.080118384121087;0.004439873824521
-0.022704540489791;-0.050522353849495;0.017176082033838
0.035978247004584;-0.029193910295076;0.003619139910412
-0.014917110665947;0.015369025502449;0.006051676571508
-0.109776608583969;0.037694726598627;0.005824244282056
-0.007014181639217;-0.036013865096789;0.003668581712466
-0.021859663691523;-0.005267771692364;0.005389156423973
0.043510871075209;0.016486919037166;0.009443384192467
0.048496160613351;0.010061041812435;0.015198409951646
0.042285386575032;0.021344528353478;0.006081341652741
0.048956375747081;-0.025800017693278;0.011856144132741
-0.015445597628974;0.019422394865732;0.006654866556576
-0.012331018184997;0.051286381804876;0.009542267796577
0.018002176229118;-0.004149878157647;0.011559493320412
0.022172335242564;0.003586910190523;0.004874961682603
-0.020615045520575;0.123844910367457;0.010105904340002
0.012527002747913;-0.045125903764646;0.010521215477262
0.005555736305482;0.156883087638027;0.003935567443562
0.029456299057469;-0.069100296764543;0.012103353143015
0.014935366408502;0.008669706693691;0.0080293486537
0.006634813365373;0.045117861365117;0.00648676442959
0.069780058325424;-0.006441962023789;0.010798089568768
0.022903856015642;-0.049710071496933;0.011332061030961
0.057578405444808;0.073314514118433;0.005883574444521
0.021496846946638;-0.012320956080457;0.006051676571508
0.000866566789424;0.002163405473658;0.00288740124
-0.086689730357258;-0.027159183213905;0.002620415508904
0.009662632844735;-0.03181573254196;0.00370813515411
-0.091887323594527;-0.055323666369098;-0.01184625577233
