# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; PMP
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=2)
PMP;MSONDQ;GDP252
-0.086046511627907;-0.0016969463009;0.004884850043014
0.024031007751937;0.004865651715847;0.001433812259589
-0.012403100775193;0.002396635060036;-0.000791068832877
-0.393023255813953;-0.095784978406157;-0.011134293822741
0.306976744186047;0.015618339887891;0.005310049540686
0.368992248062016;-0.000522755969472;0.006565871312878
-0.226356589147288;0.0104229497913;0.002135885848767
0.096124031007754;-0.013245832026443;0.000118660324932
-0.209302325581395;-0.026885741629872;0.001987560442603
-0.217829457364342;-0.063856652270772;-0.00380701875822
0.033333333333333;0.021223892360526;0.00329282401685
0.006201550387598;-0.071657779815186;0.001779904873973
0.034108527131784;-0.028043847162241;0.003896014001918
0.048837209302326;0.006546513217685;0.009245616984248
0.323255813953488;-0.025349643319582;0.005082617251234
0.097674418604651;0.044024095028994;0.010412443512741
0.203875968992247;0.014355683161628;0.009482937634111
0.090697674418604;0.033231194859297;0.008573208476303
-0.275193798449612;0.056111821523071;0.004756301357672
-0.011627906976744;0.009176377864099;0.007979906851645
-0.148837209302326;-0.014572827948947;0.004360766941234
-0.020155038759691;-0.011379995335409;0.007505265551919
-0.013953488372093;0.036279264281292;0.009690593202741
-0.048837209302326;-0.037348903418824;0.005329826261508
-0.018604651162791;0.0287757055195;0.01122328906644
0.117054263565893;0.005983545250561;0.001364593736713
-0.032558139534884;-0.015980247866755;0.00504306380959
-0.010852713178295;-0.037099589033383;0.006457099348357
0.005426356589146;-0.00299177262528;0.010679429243837
0.000775193798451;0.032949710875735;0.003985009245617
0.106201550387595;-0.020588542797628;0.000276874091507
0.034108527131784;0.05188956176965;0.008622650278357
0.094573643410854;0.00402119976516;0.007178949658357
-0.015503875968993;0.032225894918009;0.001582137665754
-0.113178294573644;0.055203030376143;0.010788201208358
0.024806201550388;-0.024135240990501;0.004716747916028
-0.038759689922481;0.07652343153103;0.005537481830138
0.0;-0.020081871627218;0.007851358166302
-0.05891472868217;0.015948078268632;0.002521531904795
-0.086046511627907;-0.007117523584337;0.003203828773151
-0.104651162790698;-0.037541921007552;0.006496652790001
0.044961240310077;0.027513048793237;0.003154386971096
0.058139534883721;-0.003450189398509;0.005626477073836
0.029457364341086;-0.050980770622723;0.002323764696576
-0.120155038759691;0.034855759564425;0.002877512879589
-0.121705426356588;0.023314916238408;-0.005033175449179
-0.064341085271319;-0.064379408240242;-0.002966508123288
0.200775193798451;-0.106143589001214;0.00607145329233
0.256589147286821;0.095406985628231;0.003035726646165
-0.114728682170542;-0.043766738244023;-0.00061307834548
0.041860465116279;0.029949895850925;0.011599046762056
0.06046511627907;0.049050594735445;0.004113557930959
-0.065891472868219;-0.03477533556912;0.007159172937535
0.024031007751939;0.011733860914742;0.00844465979096
0.081395348837209;-0.011339783337757;0.002630303869316
-0.170542635658916;0.032129386123645;0.006536206231645
0.016279069767442;0.007495516362263;0.008128232257809
0.104651162790698;0.010382737793647;0.006704308358631
0.06201550387597;0.003804054977844;0.008414994709727
0.021705426356588;0.036753765853579;0.005527593469727
-0.006201550387595;0.016181307855012;0.005537481830138
0.010852713178293;0.026950080826116;0.007782139643426
-0.105426356589146;0.013639909603428;0.001245933411781
-0.178294573643412;0.011814284910047;0.006516429510823
0.008527131782946;0.024842972149169;0.006921852287672
-0.095348837209302;0.05710907906483;0.005468263307261
-0.002325581395349;-0.018055186945576;0.00710973113548
0.166666666666667;-0.012353125678578;0.00885997092822
0.006976744186046;0.013865096790279;0.005240831017809
0.088372093023256;0.004439404540739;0.006892187206439
0.010077519379844;0.040413057639878;0.009018184694796
-0.028682170542635;0.027810617575858;0.003925679083151
0.097674418604651;0.076249989947002;0.013912923098221
-0.049612403100777;0.052725971320802;0.008909412730275
-0.089147286821705;-0.064701104221456;0.009601597959042
-0.05891472868217;0.028317288746271;0.013972253260687
-0.034108527131784;-0.000731858357259;0.010798089568769
-0.017054263565891;-0.044241239816313;0.012202236747125
0.130232558139535;0.034968353157847;0.00916651010096
0.077519379844961;-0.002034727081171;0.014437006200002
-0.007751937984495;0.076105226755454;0.009838918608905
0.032558139534884;-0.009441777048599;0.011747372168221
-0.031782945736435;-0.008790342686643;0.015326958636988
-0.065891472868216;0.080914581674587;0.006170336896439
-0.100775193798451;-0.003176747814476;0.009482937634111
-0.097674418604651;-0.040573905630485;0.008365552907672
-0.169767441860465;-0.071891009401566;0.004123446291371
0.086046511627907;-0.07826058982958;0.002521531904795
0.148062015503877;-0.080118384121087;0.004439873824521
-0.0984496124031;-0.050522353849495;0.017176082033838
0.229457364341084;-0.029193910295076;0.003619139910412
0.093798449612405;0.015369025502449;0.006051676571508
-0.113178294573644;0.037694726598627;0.005824244282056
-0.055038759689923;-0.036013865096789;0.003668581712466
-0.024806201550386;-0.005267771692364;0.005389156423973
0.006201550387595;0.016486919037166;0.009443384192467
0.13953488372093;0.010061041812435;0.015198409951646
0.200775193798451;0.021344528353478;0.006081341652741
0.01782945736434;-0.025800017693278;0.011856144132741
-0.047286821705426;0.019422394865732;0.006654866556576
-0.0984496124031;0.051286381804876;0.009542267796577
-0.065116279069767;-0.004149878157647;0.011559493320412
0.001550387596898;0.003586910190523;0.004874961682603
-0.064341085271316;0.123844910367457;0.010105904340002
0.053488372093023;-0.045125903764646;0.010521215477262
0.076744186046512;0.156883087638027;0.003935567443562
-0.052713178294574;-0.069100296764543;0.012103353143015
-0.058139534883721;0.008669706693691;0.0080293486537
-0.034108527131784;0.045117861365117;0.00648676442959
-0.059689922480619;-0.006441962023789;0.010798089568768
0.03643410852713;-0.049710071496933;0.011332061030961
0.093798449612405;0.073314514118433;0.005883574444521
-0.08449612403101;-0.012320956080457;0.006051676571508
-0.086821705426356;0.002163405473658;0.00288740124
0.03953488372093;-0.027159183213905;0.002620415508904
-0.054263565891472;-0.03181573254196;0.00370813515411
-0.04108527131783;-0.055323666369098;-0.01184625577233
