# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; FSPIN
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=2)
FSPIN;MSONDQ;GDP252
0.00063077026573;0.032129386123645;0.006536206231645
0.001004985252767;0.007495516362263;0.008128232257809
0.011658603236092;0.010382737793647;0.006704308358631
0.008586552141229;0.003804054977844;0.008414994709727
-0.013395823243264;0.036753765853579;0.005527593469727
0.00851996966415;0.016181307855012;0.005537481830138
0.004044473414828;0.026950080826116;0.007782139643426
0.012776035061405;0.013639909603428;0.001245933411781
0.030750927296113;0.011814284910047;0.006516429510823
0.027765065435396;0.024842972149169;0.006921852287672
0.017523170184544;0.05710907906483;0.005468263307261
0.027487178464996;-0.018055186945576;0.00710973113548
0.019767693469148;-0.012353125678578;0.00885997092822
-0.001087245469124;0.013865096790279;0.005240831017809
0.041845496071079;0.004439404540739;0.006892187206439
0.037240169741235;0.040413057639878;0.009018184694796
0.029165980685715;0.027810617575858;0.003925679083151
0.070866103098579;0.076249989947002;0.013912923098221
0.0073947947989;0.052725971320802;0.008909412730275
0.047556639666327;-0.064701104221456;0.009601597959042
0.059528836019853;0.028317288746271;0.013972253260687
-0.009030416155811;-0.000731858357259;0.010798089568769
0.037503528928783;-0.044241239816313;0.012202236747125
0.100988406714285;0.034968353157847;0.00916651010096
0.045979857746557;-0.002034727081171;0.014437006200002
0.023642912463977;0.076105226755454;0.009838918608905
0.032711277181854;-0.009441777048599;0.011747372168221
0.05238454006247;-0.008790342686643;0.015326958636988
0.005388120835121;0.080914581674587;0.006170336896439
0.0010826839753;-0.003176747814476;0.009482937634111
-0.10217554506497;-0.040573905630485;0.008365552907672
-0.077039222522125;-0.071891009401566;0.004123446291371
-0.035516595883658;-0.07826058982958;0.002521531904795
-0.062497448534178;-0.080118384121087;0.004439873824521
-0.010782374771185;-0.050522353849495;0.017176082033838
0.00945321680186;-0.029193910295076;0.003619139910412
-0.053709481524894;0.015369025502449;0.006051676571508
-0.115159396418538;0.037694726598627;0.005824244282056
-0.000803167899965;-0.036013865096789;0.003668581712466
-0.018654727307956;-0.005267771692364;0.005389156423973
0.048637349549763;0.016486919037166;0.009443384192467
0.041697611674663;0.010061041812435;0.015198409951646
0.035455264874257;0.021344528353478;0.006081341652741
0.049781038713475;-0.025800017693278;0.011856144132741
-0.002811260143332;0.019422394865732;0.006654866556576
-0.01705653703272;0.051286381804876;0.009542267796577
0.038751231651247;-0.004149878157647;0.011559493320412
0.021508210018076;0.003586910190523;0.004874961682603
-0.003217003102391;0.123844910367457;0.010105904340002
0.028202873012802;-0.045125903764646;0.010521215477262
-0.003589014006278;0.156883087638027;0.003935567443562
0.033144044116928;-0.069100296764543;0.012103353143015
-0.004695463747718;0.008669706693691;0.0080293486537
0.001650954109262;0.045117861365117;0.00648676442959
0.066168876084339;-0.006441962023789;0.010798089568768
0.023707118364438;-0.049710071496933;0.011332061030961
0.055432691229612;0.073314514118433;0.005883574444521
0.017415323437699;-0.012320956080457;0.006051676571508
0.023143448056181;0.002163405473658;0.00288740124
-0.0863571277845;-0.027159183213905;0.002620415508904
0.029265816069453;-0.03181573254196;0.00370813515411
-0.068953303911058;-0.055323666369098;-0.01184625577233
