# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; EXRUK
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=1)
EXRUK;MSONDQ
0.027056895017351;-0.063856652270772
-0.021290050879652;0.021223892360526
-0.039112541532559;-0.071657779815186
-0.032600322982502;-0.028043847162241
-0.044742079857451;0.006546513217685
-0.067829071524366;-0.025349643319582
0.011337537114254;0.044024095028994
-0.025068118394487;0.014355683161628
-0.023773520730922;0.033231194859297
-0.020066263785259;0.056111821523071
-0.023067376550796;0.009176377864099
-0.05843343090546;-0.014572827948947
-0.047978574016364;-0.011379995335409
-0.058727657647179;0.036279264281292
0.082638484190901;-0.037348903418824
0.071026335451047;0.0287757055195
0.034699140406769;0.005983545250561
0.003079573229994;-0.015980247866755
0.040524829892811;-0.037099589033383
-0.012769440590619;-0.00299177262528
-0.034032226458873;0.032949710875735
0.065946020377362;-0.020588542797628
0.05876688787941;0.05188956176965
-0.014142498718647;0.00402119976516
0.081010429553392;0.032225894918009
0.024695431188311;0.055203030376143
0.025970413735758;-0.024135240990501
-0.086090744627077;0.07652343153103
0.056393458829537;-0.020081871627218
-0.026009643967989;0.015948078268632
-0.081441962107911;-0.007117523584337
-0.006335682505019;-0.037541921007552
-0.007159517381839;0.027513048793237
0.042231344994783;-0.003450189398509
0.010415626656865;-0.050980770622723
0.110943096744301;0.034855759564425
0.047311660068469;0.023314916238408
-0.021890469583918;-0.064379408240242
-0.117082628088182;-0.106143589001214
-0.012024066178262;0.095406985628231
0.052568511187185;-0.043766738244023
-0.00378571741012;0.029949895850925
0.021694318422774;0.049050594735445
0.056177692552274;-0.03477533556912
-0.191620069323742;0.011733860914742
-0.058256894860428;-0.011339783337757
0.032737628795303;0.032129386123645
-0.017437838225897;0.007495516362263
-0.007316438310752;0.010382737793647
-0.00215766277261;0.003804054977844
0.009670252244507;0.036753765853579
0.027912310231111;0.016181307855012
0.01947781030182;0.026950080826116
-0.001471133708597;0.013639909603428
0.008375654580942;0.011814284910047
-0.013436354538514;0.024842972149169
-0.007865661561965;0.05710907906483
-0.017457453342016;-0.018055186945576
-0.003746487177889;-0.012353125678578
0.017535913806472;0.013865096790279
0.049096635634897;0.004439404540739
-0.003687641829551;0.040413057639878
0.002491119746561;0.027810617575858
-0.006316067388912;0.076249989947002
0.021066634707104;0.052725971320802
-0.008611035974317;-0.064701104221456
0.00455070693859;0.028317288746271
-0.0001373058128;-0.000731858357259
0.012965591751763;-0.044241239816313
-0.025028888162256;0.034968353157847
-0.015574402195012;-0.002034727081171
-0.002687270907699;0.076105226755454
0.016731694045771;-0.009441777048599
-0.013851214244339;-0.008790342686643
-0.043100490789822;0.080914581674587
-0.033442988370786;-0.003176747814476
-0.017797383304278;-0.040573905630485
0.006892751802676;-0.071891009401566
-0.02180887070088;-0.07826058982958
0.010292051425342;-0.080118384121087
0.002201600632703;-0.050522353849495
-0.009606699268295;-0.029193910295076
0.021264551228699;0.015369025502449
0.051643658462385;0.037694726598627
0.012784544230023;-0.036013865096789
0.018258926986459;-0.005267771692364
0.009639848814533;0.016486919037166
-0.005033827248499;0.010061041812435
0.05670141615254;0.021344528353478
0.07813720734492;-0.025800017693278
-0.019980153425517;0.019422394865732
0.007988648340004;0.051286381804876
0.027433309095586;-0.004149878157647
0.014426917902307;0.003586910190523
-0.01989580842622;0.123844910367457
-0.042782137455282;-0.045125903764646
-0.020750831337657;0.156883087638027
0.002935794428875;-0.069100296764543
0.043041056987989;0.008669706693691
0.02787307999888;0.045117861365117
0.02542119048455;-0.006441962023789
0.022184696325638;-0.049710071496933
0.018398978915518;0.073314514118433
0.02081163819761;-0.012320956080457
0.012985206867882;0.002163405473658
-0.038210246191282;-0.027159183213905
-0.004570322054709;-0.03181573254196
-0.04715473913955;-0.055323666369098
