# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; FSDJ
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=3)
FSDJ;MSONDQ;GDP252;GDP274_3
0.018800574474909;0.076105226755454;0.009838918608905;-0.011967215395962
-0.006421270238179;-0.009441777048599;0.011747372168221;-0.002810904081377
-0.003781804886135;-0.008790342686643;0.015326958636988;-0.002156881844621
-0.005140269689221;0.080914581674587;0.006170336896439;-0.002852650181596
0.013887275050267;-0.003176747814476;0.009482937634111;-0.004675563224469
-0.022875194241617;-0.040573905630485;0.008365552907672;0.007458636572367
-0.005701369103227;-0.071891009401566;0.004123446291371;0.006442814800384
0.012085714713607;-0.07826058982958;0.002521531904795;-0.003784979753142
-0.05693465167165;-0.080118384121087;0.004439873824521;-0.002282120145276
-0.022704540489791;-0.050522353849495;0.017176082033838;-0.001294129106773
0.035978247004584;-0.029193910295076;0.003619139910412;-0.001252383006554
-0.014917110665947;0.015369025502449;0.006051676571508;-0.004118948554889
-0.109776608583969;0.037694726598627;0.005824244282056;-0.00681852970235
-0.007014181639217;-0.036013865096789;0.003668581712466;-0.001057567872201
-0.021859663691523;-0.005267771692364;0.005389156423973;-0.012217691997273
0.043510871075209;0.016486919037166;0.009443384192467;-0.006735037501913
0.048496160613351;0.010061041812435;0.015198409951646;0.00300571921573
0.042285386575032;0.021344528353478;0.006081341652741;-0.005886200130804
0.048956375747081;-0.025800017693278;0.011856144132741;0.00683244506909
-0.015445597628974;0.019422394865732;0.006654866556576;0.008975411546971
-0.012331018184997;0.051286381804876;0.009542267796577;-0.011577585127256
0.018002176229118;-0.004149878157647;0.011559493320412;-0.006178422832334
0.022172335242564;0.003586910190523;0.004874961682603;-0.000932329571546
-0.020615045520575;0.123844910367457;0.010105904340002;-0.001224552273075
0.012527002747913;-0.045125903764646;0.010521215477262;0.010728747756147
0.005555736305482;0.156883087638027;0.003935567443562;-0.002129051111142
0.029456299057469;-0.069100296764543;0.012103353143015;-0.003840641220099
0.014935366408502;0.008669706693691;0.0080293486537;0.011118378024853
0.006634813365373;0.045117861365117;0.00648676442959;0.005246093260788
0.069780058325424;-0.006441962023789;0.010798089568768;0.001614182541781
0.022903856015642;-0.049710071496933;0.011332061030961;0.007778690007375
0.057578405444808;0.073314514118433;0.005883574444521;-0.002031643543966
0.021496846946638;-0.012320956080457;0.006051676571508;-0.001614182541781
0.000866566789424;0.002163405473658;0.00288740124;0.005232177894049
-0.086689730357258;-0.027159183213905;0.002620415508904;0.016712355454128
0.009662632844735;-0.03181573254196;0.00370813515411;0.018089976761338
-0.091887323594527;-0.055323666369098;-0.01184625577233;0.008502289077829
