# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; FM1
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=1)
FM1;MSONDQ
0.003568178552613;0.022969093058605
0.002155275635806;0.044619232594236
0.003831601130322;-0.003763842980192
0.005244504047129;-0.000772070354911
0.004382393792806;0.038048592177962
0.003592126059677;0.011026129756074
0.004526078835193;0.020588542797628
0.00498108146942;0.020049702029097
0.005986876766128;0.047932701200731
0.004238708750419;0.033938926017968
0.003975286172709;0.030335931028381
0.003592126059677;0.074167008468647
0.007184252119354;-0.066985145688067
0.005819244216677;-0.0016969463009
0.001939748072226;0.004865651715847
0.005005028976484;0.002396635060036
-0.001580535466258;-0.095784978406157
0.009650845346999;0.015618339887891
0.007232147133484;-0.000522755969472
0.004047128693903;0.0104229497913
0.007711097274774;-0.013245832026443
0.000838162747258;-0.026885741629872
0.003735811102064;-0.063856652270772
0.007399779682935;0.021223892360526
0.003352650989032;-0.071657779815186
0.003592126059677;-0.028043847162241
0.013051391350161;0.006546513217685
0.009890320417644;-0.025349643319582
0.010800325686097;0.044024095028994
0.00811820489487;0.014355683161628
0.006346089372096;0.033231194859297
0.006322141865032;0.056111821523071
0.006681354470999;0.009176377864099
0.003137123425452;-0.014572827948947
0.004262656257483;-0.011379995335409
0.010632693136644;0.036279264281292
0.009722687868193;-0.037348903418824
0.014560084295225;0.0287757055195
0.012261123617032;0.005983545250561
0.009650845346999;-0.015980247866755
0.017601417692418;-0.037099589033383
0.019828535849418;-0.00299177262528
0.02121749125916;0.032949710875735
0.016691412423967;-0.020588542797628
0.009147947698644;0.05188956176965
0.000622635183678;0.00402119976516
0.005771349202548;0.032225894918009
0.003855548637387;0.055203030376143
0.010153742995354;-0.024135240990501
0.007256094640548;0.07652343153103
0.001556587959194;-0.020081871627218
-0.000574740169548;0.015948078268632
-0.005938981752;-0.007117523584337
0.002514488241774;-0.037541921007552
0.007016619569903;0.027513048793237
0.006609511949806;-0.003450189398509
0.005819244216677;-0.050980770622723
0.006322141865032;0.034855759564425
0.004981081469419;0.023314916238408
0.007663202260645;-0.064379408240242
0.011997701039322;-0.106143589001214
0.011901911011063;0.095406985628231
0.015374299535418;-0.043766738244023
0.026294362756837;0.029949895850925
0.01824800038316;0.049050594735445
0.018295895397289;-0.03477533556912
0.02859332343503;0.011733860914742
0.013889554097416;-0.011339783337757
0.020642751089616;0.032129386123645
0.022582499161835;0.007495516362263
0.02009195842713;0.010382737793647
0.009914267924709;0.003804054977844
0.005100819004742;0.036753765853579
0.005627664160159;0.016181307855012
-0.000287370084774;0.026950080826116
-0.001508692945064;0.013639909603428
-0.001580535466258;0.011814284910047
-0.001436850423871;0.024842972149169
-0.008166099909002;0.05710907906483
-0.008213994923126;-0.018055186945576
-0.001915800565163;-0.012353125678578
-0.01111164327793;0.013865096790279
-0.014081134153935;0.004439404540739
-0.004597921356387;0.040413057639878
-0.009243737726905;0.027810617575858
0.003520283538484;0.076249989947002
0.0;0.052725971320802
0.005172661525935;-0.064701104221456
0.000407107620099;0.028317288746271
-0.000359212605968;-0.000731858357259
0.011087695770868;-0.044241239816313
0.003903443651513;0.034968353157847
0.002777910819486;-0.002034727081171
-0.002442645720581;0.076105226755454
0.010225585516545;-0.009441777048599
0.000670530197811;-0.008790342686643
-0.004047128693908;0.080914581674587
-0.004813448919967;-0.003176747814476
-0.00567555917429;-0.040573905630485
0.007280042147617;-0.071891009401566
0.012380861152352;-0.07826058982958
0.031730446860484;-0.080118384121087
0.006322141865032;-0.050522353849495
0.013099286364287;-0.029193910295076
-0.001748168015707;0.015369025502449
0.003065280904253;0.037694726598627
0.012859811293644;-0.036013865096789
0.016930887494614;-0.005267771692364
0.02207960151348;0.016486919037166
0.019684850807031;0.010061041812435
0.005579769146034;0.021344528353478
0.013338761434937;-0.025800017693278
0.011662435940416;0.019422394865732
0.011638488433354;0.051286381804876
0.01396139661861;-0.004149878157647
-0.000407107620092;0.003586910190523
-0.002203170649938;0.123844910367457
0.004334498778675;-0.045125903764646
0.001317112888553;0.156883087638027
0.004358446285737;-0.069100296764543
-0.000622635183673;0.008669706693691
-0.009986110445903;0.045117861365117
0.001508692945065;-0.006441962023789
0.000359212605968;-0.049710071496933
0.003663968580871;0.073314514118433
-0.005364241582454;-0.012320956080457
0.000502897648355;0.002163405473658
0.002179223142869;-0.027159183213905
0.004526078835193;-0.03181573254196
0.027036735475842;-0.055323666369098
