# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; FYFF
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=2)
FYFF;MSONDQ;GDP252
-0.037244307217291;-0.037541921007552;0.006496652790001
-0.027209571593979;0.027513048793237;0.003154386971096
-0.021034349671941;-0.003450189398509;0.005626477073836
-0.000385951370128;-0.050980770622723;0.002323764696576
-0.004824392126592;0.034855759564425;0.002877512879589
-0.024121960632961;0.023314916238408;-0.005033175449179
-0.076225395600154;-0.064379408240242;-0.002966508123288
-0.032612890775763;-0.106143589001214;0.00607145329233
-0.012736395214203;0.095406985628231;0.003035726646165
-0.047857969895793;-0.043766738244023;-0.00061307834548
-0.045928213045157;0.029949895850925;0.011599046762056
-0.01466615206484;0.049050594735445;0.004113557930959
-0.029718255499807;-0.03477533556912;0.007159172937535
-0.012736395214203;0.011733860914742;0.00844465979096
0.000192975685064;-0.011339783337757;0.002630303869316
-0.002315708220764;0.032129386123645;0.006536206231645
0.003473562331146;0.007495516362263;0.008128232257809
-0.004052489386337;0.010382737793647;0.006704308358631
0.012929370899266;0.003804054977844;0.008414994709727
0.042068699343883;0.036753765853579;0.005527593469727
0.031648012350444;0.016181307855012;0.005537481830138
0.039367039752991;0.026950080826116;0.007782139643426
0.03724430721729;0.013639909603428;0.001245933411781
0.012157468159012;0.011814284910047;0.006516429510823
-0.012929370899266;0.024842972149169;0.006921852287672
-0.004438440756465;0.05710907906483;0.005468263307261
-0.020648398301814;-0.018055186945576;0.00710973113548
-0.006947124662293;-0.012353125678578;0.00885997092822
0.00366653801621;0.013865096790279;0.005240831017809
-0.00154380548051;0.004439404540739;0.006892187206439
-0.000192975685063;0.040413057639878;0.009018184694796
0.014280200694712;0.027810617575858;0.003925679083151
0.000578927055191;0.076249989947002;0.013912923098221
-0.001543805480509;0.052725971320802;0.008909412730275
0.000771902740254;-0.064701104221456;0.009601597959042
-0.001157854110382;0.028317288746271;0.013972253260687
0.001929756850637;-0.000731858357259;0.010798089568769
-0.038981088382864;-0.044241239816313;0.012202236747125
-0.00733307603242;0.034968353157847;0.00916651010096
0.000771902740255;-0.002034727081171;0.014437006200002
0.020069471246623;0.076105226755454;0.009838918608905
0.012350443844076;-0.009441777048599;0.011747372168221
0.021420301042069;-0.008790342686643;0.015326958636988
0.034542647626399;0.080914581674587;0.006170336896439
0.014280200694713;-0.003176747814476;0.009482937634111
-0.002701659590892;-0.040573905630485;0.008365552907672
-0.050945580856812;-0.071891009401566;0.004123446291371
-0.073330760324199;-0.07826058982958;0.002521531904795
-0.048050945580857;-0.080118384121087;0.004439873824521
-0.078927055191046;-0.050522353849495;0.017176082033838
-0.023157082207642;-0.029193910295076;0.003619139910412
0.000964878425319;0.015369025502449;0.006051676571508
-0.000578927055191;0.037694726598627;0.005824244282056
-0.017174835970668;-0.036013865096789;0.003668581712466
-0.011192589733693;-0.005267771692364;0.005389156423973
-0.000192975685063;0.016486919037166;0.009443384192467
-0.013315322269394;0.010061041812435;0.015198409951646
-0.001157854110382;0.021344528353478;0.006081341652741
0.000385951370127;-0.025800017693278;0.011856144132741
0.000385951370128;0.019422394865732;0.006654866556576
0.024507912003087;0.051286381804876;0.009542267796577
0.029911231184871;-0.004149878157647;0.011559493320412
0.030104206869934;0.003586910190523;0.004874961682603
0.027402547279043;0.123844910367457;0.010105904340002
0.029911231184871;-0.045125903764646;0.010521215477262
0.030104206869934;0.156883087638027;0.003935567443562
0.027595522964107;-0.069100296764543;0.012103353143015
0.026051717483597;0.008669706693691;0.0080293486537
0.019683519876496;0.045117861365117;0.00648676442959
0.0;-0.006441962023789;0.010798089568768
0.000578927055191;-0.049710071496933;0.011332061030961
-0.000385951370128;0.073314514118433;0.005883574444521
-0.010227711308375;-0.012320956080457;0.006051676571508
-0.033384793516017;0.002163405473658;0.00288740124
-0.076418371285218;-0.027159183213905;0.002620415508904
-0.063103049015824;-0.03181573254196;0.00370813515411
-0.008490930142802;-0.055323666369098;-0.01184625577233
