# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; FYGM6
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=1)
FYGM6;MSONDQ
-0.026750407071412;0.055203030376143
0.032333100721098;-0.024135240990501
0.054198650849035;0.07652343153103
0.041172365666434;-0.020081871627218
0.050709467317981;0.015948078268632
-0.017911142126076;-0.007117523584337
-0.04419632472668;-0.037541921007552
-0.013026285182601;0.027513048793237
0.013258897418004;-0.003450189398509
0.003023959060246;-0.050980770622723
-0.023493835775761;0.034855759564425
-0.030937427308677;0.023314916238408
-0.064200976971389;-0.064379408240242
-0.02465689695278;-0.106143589001214
-0.016980693184461;0.095406985628231
-0.060246568969528;-0.043766738244023
-0.041172365666434;0.029949895850925
-0.013724121888811;0.049050594735445
-0.045126773668295;-0.03477533556912
0.006745754826704;0.011733860914742
-0.011165387299372;-0.011339783337757
-0.000465224470807;0.032129386123645
0.002791346824843;0.007495516362263
0.005815305885089;0.010382737793647
0.017445917655269;0.003804054977844
0.066992323796232;0.036753765853579
0.033263549662712;0.016181307855012
0.061642242381949;0.026950080826116
0.01884159106769;0.013639909603428
-0.029541753896255;0.011814284910047
-0.018143754361479;0.024842972149169
-0.008374040474529;0.05710907906483
-0.024889509188184;-0.018055186945576
0.018143754361479;-0.012353125678578
0.005582693649686;0.013865096790279
-0.010467550593161;0.004439404540739
0.004652244708072;0.040413057639878
0.008839264945336;0.027810617575858
-0.009304489416144;0.076249989947002
0.002326122354036;0.052725971320802
-0.008374040474529;-0.064701104221456
0.004187020237264;0.028317288746271
-0.016515468713655;-0.000731858357259
-0.040474528960223;-0.044241239816313
0.008606652709932;0.034968353157847
0.011863224005583;-0.002034727081171
0.013491509653408;0.076105226755454
0.030006978367062;-0.009441777048599
0.033728774133519;-0.008790342686643
0.01884159106769;0.080914581674587
0.003954408001861;-0.003176747814476
-0.006280530355897;-0.040573905630485
-0.089323098394976;-0.071891009401566
-0.070248895091882;-0.07826058982958
-0.036054896487556;-0.080118384121087
-0.083507792509886;-0.050522353849495
-0.005117469178879;-0.029193910295076
0.000465224470807;0.015369025502449
-0.015817632007444;0.037694726598627
-0.019306815538497;-0.036013865096789
-0.013026285182601;-0.005267771692364
-0.008606652709932;0.016486919037166
-0.003489183531054;0.010061041812435
0.000465224470807;0.021344528353478
-0.001395673412421;-0.025800017693278
0.024424284717376;0.019422394865732
0.029076529425448;0.051286381804876
0.033728774133519;-0.004149878157647
0.039078855547802;0.003586910190523
0.020469876715516;0.123844910367457
0.034659223075133;-0.045125903764646
0.036520120958363;0.156883087638027
0.026285182600604;-0.069100296764543
0.02465689695278;0.008669706693691
0.009537101651547;0.045117861365117
-0.003954408001861;-0.006441962023789
0.001163061177017;-0.049710071496933
-0.009304489416143;0.073314514118433
-0.026517794836008;-0.012320956080457
-0.059548732263317;0.002163405473658
-0.103047220283787;-0.027159183213905
-0.017911142126076;-0.03181573254196
-0.000930448941614;-0.055323666369098
